ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÇöÁö±â¾Ð(hPa),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§)
266,±¤¾ç½Ã,2022-11-14 11:00,14.3,,1.7,290,63,1008.6,.1,1.04,,10
266,±¤¾ç½Ã,2022-11-14 12:00,12.8,,2,290,69,1007.9,0,.54,,10
266,±¤¾ç½Ã,2022-11-14 13:00,13.3,,.7,250,68,1006.8,0,.53,,10
266,±¤¾ç½Ã,2022-11-14 14:00,14.3,,2,270,57,1006.5,0,.63,,9
266,±¤¾ç½Ã,2022-11-14 15:00,14.7,,1.9,290,56,1006,0,.67,,8
266,±¤¾ç½Ã,2022-11-14 16:00,16.8,,1.5,270,50,1005.6,.6,.91,,6
266,±¤¾ç½Ã,2022-11-14 17:00,14.6,,2.2,290,54,1005.7,.7,.38,,5
266,±¤¾ç½Ã,2022-11-14 18:00,12.6,,.7,340,56,1006.1,.1,.04,,4
266,±¤¾ç½Ã,2022-11-14 19:00,11.6,,1.7,320,64,1006.4,,,,4
266,±¤¾ç½Ã,2022-11-14 20:00,10.9,,3.2,290,64,1006.1,,,,5
266,±¤¾ç½Ã,2022-11-14 21:00,9.9,,4.6,290,65,1006.6,,,,3
266,±¤¾ç½Ã,2022-11-14 22:00,9.3,,2.8,270,63,1006.2,,,,1
266,±¤¾ç½Ã,2022-11-14 23:00,8.5,,2.9,270,67,1006.6,,,,0
266,±¤¾ç½Ã,2022-11-15 00:00,8.1,,4.5,320,66,1006.3,,,,4
266,±¤¾ç½Ã,2022-11-15 01:00,7.7,,3.7,290,66,1006.3,,,,0
266,±¤¾ç½Ã,2022-11-15 02:00,6.9,,1,110,65,1006.2,,,,3
266,±¤¾ç½Ã,2022-11-15 03:00,6.2,,1.1,340,66,1006.1,,,,0
266,±¤¾ç½Ã,2022-11-15 04:00,5.9,,1,290,65,1006.1,,,,0
266,±¤¾ç½Ã,2022-11-15 05:00,5.2,,.2,0,66,1006.4,,,,0
266,±¤¾ç½Ã,2022-11-15 06:00,4.3,,1.3,290,73,1006.6,,,,0
266,±¤¾ç½Ã,2022-11-15 07:00,3.9,,1.9,290,77,1006.7,,,,0
266,±¤¾ç½Ã,2022-11-15 08:00,4.8,,.4,0,72,1007.2,0,.07,,0
266,±¤¾ç½Ã,2022-11-15 09:00,8.7,,1,110,60,1007.9,.2,.32,,0
266,±¤¾ç½Ã,2022-11-15 10:00,11.4,,1,180,49,1008,1,1.34,,0
266,±¤¾ç½Ã,2022-11-15 11:00,13.8,,1.1,160,43,1007.8,1,1.82,,3
266,±¤¾ç½Ã,2022-11-15 12:00,15,,1.8,230,41,1006.8,1,2.1,,0
266,±¤¾ç½Ã,2022-11-15 13:00,15.7,,4.2,290,42,1005.8,1,2.23,,0
266,±¤¾ç½Ã,2022-11-15 14:00,15.8,,4.5,290,40,1005.4,1,2.06,,0
266,±¤¾ç½Ã,2022-11-15 15:00,16,,4.2,290,41,1005.5,1,1.69,,0
266,±¤¾ç½Ã,2022-11-15 16:00,15.9,,2.8,290,39,1006,1,1.1,,0
266,±¤¾ç½Ã,2022-11-15 17:00,14,,2.1,290,44,1006.5,1,.42,,0
266,±¤¾ç½Ã,2022-11-15 18:00,11.6,,1,270,51,1007,.2,.02,,0
266,±¤¾ç½Ã,2022-11-15 19:00,10,,1.8,270,59,1007.8,,,,0
266,±¤¾ç½Ã,2022-11-15 20:00,9.4,,1.4,270,62,1008.3,,,,0
266,±¤¾ç½Ã,2022-11-15 21:00,9.2,,1.1,270,62,1008.8,,,,0
266,±¤¾ç½Ã,2022-11-15 22:00,8.6,,.9,320,65,1009.2,,,,0
266,±¤¾ç½Ã,2022-11-15 23:00,8.2,,1,320,68,1009.2,,,,0
266,±¤¾ç½Ã,2022-11-16 00:00,7.2,,1.1,290,74,1009,,,,0
266,±¤¾ç½Ã,2022-11-16 01:00,7.1,,1.2,290,74,1009.2,,,,6
266,±¤¾ç½Ã,2022-11-16 02:00,7.1,,.9,320,76,1009.2,,,,7
266,±¤¾ç½Ã,2022-11-16 03:00,6.7,,1,270,79,1009,,,,7
266,±¤¾ç½Ã,2022-11-16 04:00,6.5,,.5,320,81,1008.9,,,,7
266,±¤¾ç½Ã,2022-11-16 05:00,6.8,,0,0,81,1008.7,,,,8
266,±¤¾ç½Ã,2022-11-16 06:00,7,,.6,160,84,1008.7,,,,1
266,±¤¾ç½Ã,2022-11-16 07:00,7.8,,.6,290,85,1009.3,,,,3
266,±¤¾ç½Ã,2022-11-16 08:00,8.2,,.2,0,80,1010,0,.07,,2
266,±¤¾ç½Ã,2022-11-16 09:00,10.6,,1,230,75,1010.5,.2,.41,,0
266,±¤¾ç½Ã,2022-11-16 10:00,13.7,,1.7,230,66,1010.8,1,1.26,,0
266,±¤¾ç½Ã,2022-11-16 11:00,15.5,,2.4,290,55,1010.7,1,1.77,,0
266,±¤¾ç½Ã,2022-11-16 12:00,15.5,,2.8,290,47,1010.3,.9,1.86,,1
266,±¤¾ç½Ã,2022-11-16 13:00,16.3,,2.8,270,40,1009.7,.9,1.81,,0
266,±¤¾ç½Ã,2022-11-16 14:00,17,,2.6,290,38,1009.2,1,2,,0
266,±¤¾ç½Ã,2022-11-16 15:00,17.1,,2.4,230,38,1009,1,1.61,,0
266,±¤¾ç½Ã,2022-11-16 16:00,16.5,,3.4,290,39,1009.2,1,1.02,,0
266,±¤¾ç½Ã,2022-11-16 17:00,14.6,,2,290,45,1009.6,1,.38,,0
266,±¤¾ç½Ã,2022-11-16 18:00,12.3,,1.3,320,48,1010.1,0,.02,,0
266,±¤¾ç½Ã,2022-11-16 19:00,11.8,,1.2,270,48,1010.7,,,,0
266,±¤¾ç½Ã,2022-11-16 20:00,11.2,,2.2,270,49,1011.1,,,,0
266,±¤¾ç½Ã,2022-11-16 21:00,10.8,,3.1,290,52,1011.3,,,,0
266,±¤¾ç½Ã,2022-11-16 22:00,9.8,,.7,250,56,1011.3,,,,4
266,±¤¾ç½Ã,2022-11-16 23:00,8.8,,1.1,50,60,1011.6,,,,3
266,±¤¾ç½Ã,2022-11-17 00:00,7.8,,1.7,290,64,1011.6,,,,6
266,±¤¾ç½Ã,2022-11-17 01:00,7.9,,.8,320,63,1011.4,,,,9
266,±¤¾ç½Ã,2022-11-17 02:00,8,,.7,320,64,1011.3,,,,10
266,±¤¾ç½Ã,2022-11-17 03:00,8.1,,.9,290,64,1011.9,,,,10
266,±¤¾ç½Ã,2022-11-17 04:00,8.1,,.8,230,65,1012.1,,,,10
266,±¤¾ç½Ã,2022-11-17 05:00,7.9,,.8,50,65,1012.2,,,,8
266,±¤¾ç½Ã,2022-11-17 06:00,8.1,,1,50,66,1012.2,,,,10
266,±¤¾ç½Ã,2022-11-17 07:00,8.4,,1.2,270,60,1012.7,,,,9
266,±¤¾ç½Ã,2022-11-17 08:00,8.6,,1.6,340,58,1013.3,0,.06,,8
266,±¤¾ç½Ã,2022-11-17 09:00,10.9,,1.2,70,51,1013.8,0,.43,,8
266,±¤¾ç½Ã,2022-11-17 10:00,12.3,,3,70,44,1013.9,.4,.89,,7
266,±¤¾ç½Ã,2022-11-17 11:00,13.2,,3.1,70,44,1013.9,1,1.32,,6
266,±¤¾ç½Ã,2022-11-17 12:00,15.1,,3.1,90,38,1013,1,2.12,,1
266,±¤¾ç½Ã,2022-11-17 13:00,17.1,,1.8,90,33,1012.1,1,2.22,,4
266,±¤¾ç½Ã,2022-11-17 14:00,17.5,,1.6,110,30,1011.7,1,2.05,,4
266,±¤¾ç½Ã,2022-11-17 15:00,18.1,,1.4,180,29,1011.6,.9,1.44,,1
266,±¤¾ç½Ã,2022-11-17 16:00,17.1,,1.5,90,30,1012.1,1,.99,,6
266,±¤¾ç½Ã,2022-11-17 17:00,15.5,,1.7,70,34,1012.6,1,.45,,4
266,±¤¾ç½Ã,2022-11-17 18:00,13,,.3,0,45,1012.9,.1,.02,,2
266,±¤¾ç½Ã,2022-11-17 19:00,11.5,,.8,320,48,1013.6,,,,0
266,±¤¾ç½Ã,2022-11-17 20:00,10.7,,1,90,50,1013.8,,,,0
266,±¤¾ç½Ã,2022-11-17 21:00,9.8,,1.3,20,54,1014,,,,0
266,±¤¾ç½Ã,2022-11-17 22:00,10.1,,.3,0,52,1014.6,,,,0
266,±¤¾ç½Ã,2022-11-17 23:00,9.6,,.4,0,54,1014.6,,,,0
266,±¤¾ç½Ã,2022-11-18 00:00,8.1,,.9,270,64,1014.4,,,,0
266,±¤¾ç½Ã,2022-11-18 01:00,7.8,,1.2,200,66,1014.7,,,,0
266,±¤¾ç½Ã,2022-11-18 02:00,7,,.2,0,68,1014.9,,,,0
266,±¤¾ç½Ã,2022-11-18 03:00,7.5,,.8,90,61,1014.9,,,,0
266,±¤¾ç½Ã,2022-11-18 04:00,8.7,,.5,70,51,1014.5,,,,0
266,±¤¾ç½Ã,2022-11-18 05:00,6.4,,.9,230,70,1014.5,,,,0
266,±¤¾ç½Ã,2022-11-18 06:00,5.7,,1.3,290,73,1015.3,,,,0
266,±¤¾ç½Ã,2022-11-18 07:00,6,,1,230,68,1015.4,,,,0
266,±¤¾ç½Ã,2022-11-18 08:00,5.9,,.7,270,69,1015.7,0,.06,,0
266,±¤¾ç½Ã,2022-11-18 09:00,9.3,,.7,70,59,1016,.3,.33,,0
266,±¤¾ç½Ã,2022-11-18 10:00,13.1,,1.2,140,50,1016.4,1,1.37,,0
266,±¤¾ç½Ã,2022-11-18 11:00,15.4,,2.6,90,41,1016.3,1,1.89,,0
266,±¤¾ç½Ã,2022-11-18 12:00,16.8,,2.7,90,34,1015.5,1,2.2,,0
266,±¤¾ç½Ã,2022-11-18 13:00,17.8,,2.4,110,32,1014.5,1,2.26,,0
266,±¤¾ç½Ã,2022-11-18 14:00,17.8,,4.7,90,27,1013.6,1,2.09,,0
266,±¤¾ç½Ã,2022-11-18 15:00,18.2,,3.5,70,26,1013.2,1,1.7,,0
266,±¤¾ç½Ã,2022-11-18 16:00,18,,3.3,90,27,1013.6,1,1.1,,0
266,±¤¾ç½Ã,2022-11-18 17:00,17,,2.3,70,32,1013.8,1,.42,,0
266,±¤¾ç½Ã,2022-11-18 18:00,14.7,,2,70,39,1014.2,.2,.02,,0
266,±¤¾ç½Ã,2022-11-18 19:00,13.4,,1.7,50,40,1014.6,,,,0
266,±¤¾ç½Ã,2022-11-18 20:00,13.3,,.7,290,42,1014.9,,,,0
266,±¤¾ç½Ã,2022-11-18 21:00,13.8,,2.3,70,41,1014.6,,,,4
266,±¤¾ç½Ã,2022-11-18 22:00,12.8,,1.8,70,52,1014.6,,,,6
266,±¤¾ç½Ã,2022-11-18 23:00,12.2,,2.5,70,61,1013.9,,,,7
266,±¤¾ç½Ã,2022-11-19 00:00,12.6,,2.5,90,51,1014.2,,,,7
266,±¤¾ç½Ã,2022-11-19 01:00,13.5,,4.4,70,45,1014,,,,7
266,±¤¾ç½Ã,2022-11-19 02:00,13.2,,3.6,70,46,1014.1,,,,6
266,±¤¾ç½Ã,2022-11-19 03:00,13.3,,4.3,70,53,1013.8,,,,3
266,±¤¾ç½Ã,2022-11-19 04:00,13.6,,3.7,70,54,1013.4,,,,4
266,±¤¾ç½Ã,2022-11-19 05:00,13.7,,5.1,70,54,1012.9,,,,8
266,±¤¾ç½Ã,2022-11-19 06:00,13.3,,3.5,50,54,1013.3,,,,4
266,±¤¾ç½Ã,2022-11-19 07:00,13.1,,3.4,70,55,1013.2,,,,3
266,±¤¾ç½Ã,2022-11-19 08:00,13.8,,3.7,70,54,1013.4,0,.06,,6
266,±¤¾ç½Ã,2022-11-19 09:00,15.1,,3.5,70,51,1013.7,.2,.28,,4
266,±¤¾ç½Ã,2022-11-19 10:00,16.3,,3.7,70,49,1013.6,.5,.89,,8
266,±¤¾ç½Ã,2022-11-19 11:00,17,,3,70,48,1013.1,0,1.13,,9
266,±¤¾ç½Ã,2022-11-19 12:00,18.7,,2.5,50,45,1012.2,.4,1.57,,8
266,±¤¾ç½Ã,2022-11-19 13:00,19,,2.7,90,44,1011.2,1,2.11,,5
266,±¤¾ç½Ã,2022-11-19 14:00,20.4,,2.1,50,42,1010.1,1,1.99,,7
266,±¤¾ç½Ã,2022-11-19 15:00,19.4,,2.9,90,45,1009.4,1,1.57,,3
266,±¤¾ç½Ã,2022-11-19 16:00,18.4,,2.8,90,48,1009.3,1,1.02,,1
266,±¤¾ç½Ã,2022-11-19 17:00,17.5,,1.8,90,49,1009.4,1,.37,,0
266,±¤¾ç½Ã,2022-11-19 18:00,15.3,,1.6,70,53,1009.9,0,.01,,1
266,±¤¾ç½Ã,2022-11-19 19:00,14.9,,1.4,50,55,1010.3,,,,2
266,±¤¾ç½Ã,2022-11-19 20:00,13.7,,1.8,70,59,1010,,,,2
266,±¤¾ç½Ã,2022-11-19 21:00,13.8,,2,90,64,1010.2,,,,3
266,±¤¾ç½Ã,2022-11-19 22:00,14.1,,2.4,50,68,1010.2,,,,2
266,±¤¾ç½Ã,2022-11-19 23:00,14.6,,2.2,50,62,1010.2,,,,8
266,±¤¾ç½Ã,2022-11-20 00:00,15.1,,3.1,70,63,1010.1,,,,9
266,±¤¾ç½Ã,2022-11-20 01:00,15.2,,3.4,70,65,1009.7,,,,10
266,±¤¾ç½Ã,2022-11-20 02:00,15,,1.7,90,67,1009.8,,,,9
266,±¤¾ç½Ã,2022-11-20 03:00,15.1,,2.8,70,67,1009.6,,,,5
266,±¤¾ç½Ã,2022-11-20 04:00,14.4,,3.6,70,69,1009,,,,8
266,±¤¾ç½Ã,2022-11-20 05:00,14.7,,2.9,70,70,1008.9,,,,9
266,±¤¾ç½Ã,2022-11-20 06:00,14.5,0,2.5,70,70,1008.7,,,,9
266,±¤¾ç½Ã,2022-11-20 07:00,14.4,,2.9,70,70,1009.6,,,,8
266,±¤¾ç½Ã,2022-11-20 08:00,14.5,,2.3,70,69,1009.8,0,.04,,10
266,±¤¾ç½Ã,2022-11-20 09:00,15.1,,2.7,70,67,1010.2,0,.24,,10
266,±¤¾ç½Ã,2022-11-20 10:00,15.5,,3.4,70,66,1010.1,0,.35,,10
266,±¤¾ç½Ã,2022-11-20 11:00,15.8,,2,70,65,1009.9,0,.63,,9
266,±¤¾ç½Ã,2022-11-20 12:00,16,,1.1,90,63,1009,0,.46,,10
266,±¤¾ç½Ã,2022-11-20 13:00,15.5,,1.6,50,69,1008.3,0,.28,,10
266,±¤¾ç½Ã,2022-11-20 14:00,15.6,,.6,200,77,1008.1,0,.41,,10
266,±¤¾ç½Ã,2022-11-20 15:00,15.7,.1,.9,90,66,1008.4,0,.34,,10
266,±¤¾ç½Ã,2022-11-20 16:00,15.6,,.3,0,70,1008.5,0,.31,,10
266,±¤¾ç½Ã,2022-11-20 17:00,15.1,,0,0,69,1008.8,0,.08,,10
266,±¤¾ç½Ã,2022-11-20 18:00,14.2,,1.2,70,76,1009.1,0,.01,,10
266,±¤¾ç½Ã,2022-11-20 19:00,13.6,,.5,340,74,1009.3,,,,6
266,±¤¾ç½Ã,2022-11-20 20:00,12.9,,.9,20,74,1009.4,,,,3
266,±¤¾ç½Ã,2022-11-20 21:00,12.1,,0,0,76,1009.6,,,,0
266,±¤¾ç½Ã,2022-11-20 22:00,11.5,,1.3,320,80,1010.1,,,,0
266,±¤¾ç½Ã,2022-11-20 23:00,10.8,,.8,320,82,1010,,,,0
266,±¤¾ç½Ã,2022-11-21 00:00,11.1,,.4,0,82,1009.7,,,,0
266,±¤¾ç½Ã,2022-11-21 01:00,10.4,,1.1,290,85,1010.2,,,,0
266,±¤¾ç½Ã,2022-11-21 02:00,10.6,,.5,340,82,1010.7,,,,0
266,±¤¾ç½Ã,2022-11-21 03:00,10.1,,.4,0,88,1010.4,,,,0
266,±¤¾ç½Ã,2022-11-21 04:00,9.8,,.7,290,85,1009.5,,,,1
266,±¤¾ç½Ã,2022-11-21 05:00,9.3,,.8,290,87,1009.6,,,,1
266,±¤¾ç½Ã,2022-11-21 06:00,8.8,,1.3,270,90,1010.2,,,,1
266,±¤¾ç½Ã,2022-11-21 07:00,9,,.6,340,87,1010.7,,,,0
266,±¤¾ç½Ã,2022-11-21 08:00,9.4,,0,0,87,1011.7,0,.09,,7
266,±¤¾ç½Ã,2022-11-21 09:00,10.8,,.3,0,86,1012.3,.1,.35,,7
266,±¤¾ç½Ã,2022-11-21 10:00,13.5,,.9,90,75,1012,.8,.94,,9
266,±¤¾ç½Ã,2022-11-21 11:00,15.9,,1,160,67,1011.4,.9,1.1,,7
266,±¤¾ç½Ã,2022-11-21 12:00,16.9,,1.2,140,59,1010.4,.7,1.3,,8
266,±¤¾ç½Ã,2022-11-21 13:00,17.8,,1.2,140,52,1010.2,.3,1.27,,9
266,±¤¾ç½Ã,2022-11-21 14:00,17.9,,.9,230,51,1009.4,0,1.04,,10
266,±¤¾ç½Ã,2022-11-21 15:00,18.8,,.6,160,46,1009.4,.4,.99,,9
266,±¤¾ç½Ã,2022-11-21 16:00,18.5,,1,230,46,1009.7,.2,.57,,9
266,±¤¾ç½Ã,2022-11-21 17:00,18.1,,.6,250,48,1009.9,.6,.34,,6
266,±¤¾ç½Ã,2022-11-21 18:00,15,,.9,290,62,1010,.1,.02,,7
266,±¤¾ç½Ã,2022-11-21 19:00,14.1,,2.2,290,64,1011.1,,,,3
266,±¤¾ç½Ã,2022-11-21 20:00,13.7,,1.1,290,66,1011,,,,5
266,±¤¾ç½Ã,2022-11-21 21:00,12.4,,1.4,290,72,1011,,,,7
266,±¤¾ç½Ã,2022-11-21 22:00,12.6,,1.3,290,69,1011.5,,,,10
266,±¤¾ç½Ã,2022-11-21 23:00,12.5,,.6,290,70,1011.7,,,,10
266,±¤¾ç½Ã,2022-11-22 00:00,12.3,,1.2,290,71,1012,,,,10
266,±¤¾ç½Ã,2022-11-22 01:00,12.4,,1,70,71,1011.2,,,,10
266,±¤¾ç½Ã,2022-11-22 02:00,12.1,,.8,290,71,1011.3,,,,10
266,±¤¾ç½Ã,2022-11-22 03:00,12.2,,.4,0,71,1011.2,,,,10
266,±¤¾ç½Ã,2022-11-22 04:00,11.9,,.9,70,73,1010.7,,,,10
266,±¤¾ç½Ã,2022-11-22 05:00,12,,.6,90,71,1010.6,,,,10
266,±¤¾ç½Ã,2022-11-22 06:00,11.6,,.7,290,76,1010.5,,,,10
266,±¤¾ç½Ã,2022-11-22 07:00,11.9,,.7,290,67,1010.4,,,,10
266,±¤¾ç½Ã,2022-11-22 08:00,13.2,,1,270,59,1011.4,0,.03,,10
266,±¤¾ç½Ã,2022-11-22 09:00,13.8,,1.1,70,60,1011.3,0,.31,,10
266,±¤¾ç½Ã,2022-11-22 10:00,15.5,,3.9,70,50,1011,0,.55,,10
266,±¤¾ç½Ã,2022-11-22 11:00,15.6,,3.8,50,53,1010,0,.48,,10
266,±¤¾ç½Ã,2022-11-22 12:00,15.6,,2.4,50,52,1009.9,0,.37,,10
266,±¤¾ç½Ã,2022-11-22 13:00,15.6,,1.7,90,55,1008.7,0,.43,,10
266,±¤¾ç½Ã,2022-11-22 14:00,16.1,,2.1,70,55,1008,0,.39,,10
266,±¤¾ç½Ã,2022-11-22 15:00,15.5,0,.5,20,67,1008.3,0,.29,,10
266,±¤¾ç½Ã,2022-11-22 16:00,14.1,,1,290,81,1008,0,.13,,10
266,±¤¾ç½Ã,2022-11-22 17:00,13,,.8,360,89,1008.2,0,.04,,10
266,±¤¾ç½Ã,2022-11-22 18:00,12.5,2.6,1.8,230,94,1008.4,0,0,,10
266,±¤¾ç½Ã,2022-11-22 19:00,12.2,,1.8,70,95,1008.1,,,,10
266,±¤¾ç½Ã,2022-11-22 20:00,12,,.7,270,94,1007.6,,,,10
266,±¤¾ç½Ã,2022-11-22 21:00,12,.7,1.4,270,91,1007.2,,,,10
266,±¤¾ç½Ã,2022-11-22 22:00,11.9,,1.1,180,93,1006.9,,,,2
266,±¤¾ç½Ã,2022-11-22 23:00,11.6,,.4,0,94,1006,,,,10
266,±¤¾ç½Ã,2022-11-23 00:00,11.5,0,.7,320,93,1005.5,,,,10
266,±¤¾ç½Ã,2022-11-23 01:00,12.5,,1.8,270,85,1005.2,,,,10
266,±¤¾ç½Ã,2022-11-23 02:00,12,,.8,180,89,1005.1,,,,10
266,±¤¾ç½Ã,2022-11-23 03:00,11.7,.2,1.3,270,90,1004.7,,,,10
266,±¤¾ç½Ã,2022-11-23 04:00,11.3,,.7,320,93,1004.7,,,,10
266,±¤¾ç½Ã,2022-11-23 05:00,11.2,,.8,340,94,1004.5,,,,10
266,±¤¾ç½Ã,2022-11-23 06:00,11.1,.5,.9,320,93,1004.6,,,,10
266,±¤¾ç½Ã,2022-11-23 07:00,11,,.8,320,94,1004.5,,,,10
266,±¤¾ç½Ã,2022-11-23 08:00,11,,.9,290,95,1004.9,0,.04,,10
266,±¤¾ç½Ã,2022-11-23 09:00,12.3,,.7,140,88,1005.2,0,.34,,8
266,±¤¾ç½Ã,2022-11-23 10:00,14.6,,.9,270,79,1005.8,1,.95,,6
266,±¤¾ç½Ã,2022-11-23 11:00,16.8,,2,250,63,1005.4,1,1.57,,3
266,±¤¾ç½Ã,2022-11-23 12:00,18.1,,1.8,250,57,1005,1,1.87,,5
266,±¤¾ç½Ã,2022-11-23 13:00,19.2,,3.5,270,55,1004.3,.9,2,,3
266,±¤¾ç½Ã,2022-11-23 14:00,19.8,,3.8,270,51,1004,1,1.98,,3
266,±¤¾ç½Ã,2022-11-23 15:00,19.1,,3.6,320,51,1004.1,1,1.55,,2
266,±¤¾ç½Ã,2022-11-23 16:00,17.3,,5.9,290,51,1005,1,1,,0
266,±¤¾ç½Ã,2022-11-23 17:00,15.2,,3.9,290,55,1005.4,1,.38,,0
266,±¤¾ç½Ã,2022-11-23 18:00,13.8,,4,290,59,1005.5,0,.01,,0
266,±¤¾ç½Ã,2022-11-23 19:00,12.8,,1.8,320,63,1006.5,,,,0
266,±¤¾ç½Ã,2022-11-23 20:00,12.1,,3.4,290,67,1007,,,,0
266,±¤¾ç½Ã,2022-11-23 21:00,11.1,,1.5,340,71,1007,,,,3
266,±¤¾ç½Ã,2022-11-23 22:00,10.5,,1.6,270,74,1007.5,,,,8
266,±¤¾ç½Ã,2022-11-23 23:00,9.8,,1,360,74,1008.2,,,,6
266,±¤¾ç½Ã,2022-11-24 00:00,9.8,,1.3,320,75,1008,,,,4
266,±¤¾ç½Ã,2022-11-24 01:00,8.7,,2,270,79,1008.7,,,,3
266,±¤¾ç½Ã,2022-11-24 02:00,8.4,,1.2,340,79,1008.8,,,,4
266,±¤¾ç½Ã,2022-11-24 03:00,8.8,,1.4,290,71,1009.2,,,,9
266,±¤¾ç½Ã,2022-11-24 04:00,7.9,,.8,290,79,1009.1,,,,8
266,±¤¾ç½Ã,2022-11-24 05:00,7.7,,1.8,250,77,1008.6,,,,7
266,±¤¾ç½Ã,2022-11-24 06:00,7.7,,.7,290,75,1008.9,,,,8
266,±¤¾ç½Ã,2022-11-24 07:00,7.6,,1.3,320,77,1009.5,,,,9
266,±¤¾ç½Ã,2022-11-24 08:00,8.3,,1.1,20,58,1009.9,0,.06,,6
266,±¤¾ç½Ã,2022-11-24 09:00,9.6,,.2,0,61,1010.4,0,.38,,7
266,±¤¾ç½Ã,2022-11-24 10:00,12.2,,1.3,200,56,1010.7,.5,.91,,9
266,±¤¾ç½Ã,2022-11-24 11:00,14,,1.3,140,43,1010.3,.8,1.47,,8
266,±¤¾ç½Ã,2022-11-24 12:00,15.6,,1.4,90,42,1009.6,.7,1.72,,7
266,±¤¾ç½Ã,2022-11-24 13:00,17.1,,1.2,110,39,1008.8,.9,1.87,,6
266,±¤¾ç½Ã,2022-11-24 14:00,19.1,,1.5,180,34,1008.8,1,1.98,,4
266,±¤¾ç½Ã,2022-11-24 15:00,19.3,,1.5,200,26,1008.8,.9,1.5,,0
266,±¤¾ç½Ã,2022-11-24 16:00,19.5,,.9,200,28,1009.1,1,.98,,0
266,±¤¾ç½Ã,2022-11-24 17:00,17.8,,1,200,32,1009.6,1,.37,,0
266,±¤¾ç½Ã,2022-11-24 18:00,13.6,,.8,320,38,1010.2,.1,.01,,0
266,±¤¾ç½Ã,2022-11-24 19:00,12.1,,.8,360,46,1010.7,,,,0
266,±¤¾ç½Ã,2022-11-24 20:00,10.7,,1.5,320,53,1011.3,,,,0
266,±¤¾ç½Ã,2022-11-24 21:00,10.3,,.6,110,53,1011.3,,,,0
266,±¤¾ç½Ã,2022-11-24 22:00,9.9,,.8,290,56,1011.6,,,,0
266,±¤¾ç½Ã,2022-11-24 23:00,9.2,,.8,270,57,1012,,,,0
266,±¤¾ç½Ã,2022-11-25 00:00,8.6,,1.2,290,59,1012.3,,,,0
266,±¤¾ç½Ã,2022-11-25 01:00,8.6,,.5,70,62,1012.1,,,,0
266,±¤¾ç½Ã,2022-11-25 02:00,8.2,,0,0,65,1012.3,,,,0
266,±¤¾ç½Ã,2022-11-25 03:00,8.1,,.1,0,67,1012.1,,,,0
266,±¤¾ç½Ã,2022-11-25 04:00,7.7,,.7,320,66,1011.6,,,,0
266,±¤¾ç½Ã,2022-11-25 05:00,7.3,,.2,0,71,1011.4,,,,0
266,±¤¾ç½Ã,2022-11-25 06:00,7.1,,.3,0,72,1011.1,,,,0
266,±¤¾ç½Ã,2022-11-25 07:00,6.7,,.3,0,71,1011.3,,,,0
266,±¤¾ç½Ã,2022-11-25 08:00,6.5,,.6,50,73,1011.1,0,.06,,0
266,±¤¾ç½Ã,2022-11-25 09:00,7.6,,1.3,270,71,1011.5,.1,.19,,3
266,±¤¾ç½Ã,2022-11-25 10:00,12.1,,.4,0,56,1011,1,1.01,,2
266,±¤¾ç½Ã,2022-11-25 11:00,14.7,,1,140,50,1010.4,1,1.58,,7
266,±¤¾ç½Ã,2022-11-25 12:00,17.1,,1.4,250,47,1009.7,1,1.5,,7
266,±¤¾ç½Ã,2022-11-25 13:00,18.6,,1.4,200,48,1008.3,1,1.87,,5
266,±¤¾ç½Ã,2022-11-25 14:00,19.4,,2,200,45,1007.2,1,1.81,,5
266,±¤¾ç½Ã,2022-11-25 15:00,19.3,,2.8,230,48,1006.6,1,1.44,,7
266,±¤¾ç½Ã,2022-11-25 16:00,19,,1.8,250,50,1006.6,1,.87,,7
266,±¤¾ç½Ã,2022-11-25 17:00,16.6,,1.9,270,57,1006.6,.4,.27,,5
266,±¤¾ç½Ã,2022-11-25 18:00,14.5,,1.2,290,64,1006.8,0,.02,,5
266,±¤¾ç½Ã,2022-11-25 19:00,13.5,,1.2,290,69,1006.8,,,,7
266,±¤¾ç½Ã,2022-11-25 20:00,12.9,,1.3,320,71,1006.7,,,,5
266,±¤¾ç½Ã,2022-11-25 21:00,13.5,,2.5,290,68,1006.5,,,,5
266,±¤¾ç½Ã,2022-11-25 22:00,12.4,,1.3,270,72,1006.9,,,,5
266,±¤¾ç½Ã,2022-11-25 23:00,12,,1.3,290,75,1006.4,,,,1
266,±¤¾ç½Ã,2022-11-26 00:00,11.5,,1,270,77,1006.1,,,,0
266,±¤¾ç½Ã,2022-11-26 01:00,11.7,,2.1,290,76,1005.6,,,,0
266,±¤¾ç½Ã,2022-11-26 02:00,11.5,,1.2,250,77,1005.1,,,,0
266,±¤¾ç½Ã,2022-11-26 03:00,12.1,,2.7,320,74,1005.2,,,,0
266,±¤¾ç½Ã,2022-11-26 04:00,10.8,,1.3,320,79,1004.8,,,,0
266,±¤¾ç½Ã,2022-11-26 05:00,10.7,,2,290,82,1004.6,,,,4
