일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
2024-10-31 21:00,127,충주,11.0,,0.1,0.0,87.0,1008.8,,,,0.0
2024-10-31 22:00,127,충주,10.8,,0.8,90.0,90.0,1008.8,,,,2.0
2024-10-31 23:00,127,충주,9.6,,0.3,0.0,92.0,1009.3,,,,6.0
2024-11-01 00:00,127,충주,9.9,,0.8,90.0,93.0,1008.9,,,,9.0
2024-11-01 01:00,127,충주,9.5,,0.8,70.0,94.0,1008.9,,,,7.0
2024-11-01 02:00,127,충주,9.3,,0.7,50.0,93.0,1009.3,,,,9.0
2024-11-01 03:00,127,충주,10.0,,0.6,110.0,94.0,1009.2,,,,10.0
2024-11-01 04:00,127,충주,10.5,,0.7,160.0,93.0,1007.7,,,,10.0
2024-11-01 05:00,127,충주,10.3,,0.3,0.0,94.0,1007.6,,,,10.0
2024-11-01 06:00,127,충주,10.5,,0.8,290.0,94.0,1008.1,,,,10.0
2024-11-01 07:00,127,충주,11.2,,0.9,250.0,94.0,1008.3,0.0,0.0,,10.0
2024-11-01 08:00,127,충주,11.4,,0.5,140.0,92.0,1008.6,0.0,0.0,,10.0
2024-11-01 09:00,127,충주,11.8,0.2,0.8,200.0,92.0,1009.2,0.0,0.03,,10.0
2024-11-01 10:00,127,충주,12.1,,0.3,0.0,92.0,1008.9,0.0,0.09,,10.0
2024-11-01 11:00,127,충주,12.3,,0.9,360.0,93.0,1008.3,0.0,0.16,,10.0
2024-11-01 12:00,127,충주,12.8,0.9,1.8,50.0,92.0,1007.1,0.0,0.16,,10.0
2024-11-01 13:00,127,충주,13.9,,1.4,70.0,88.0,1006.1,0.0,0.43,,10.0
2024-11-01 14:00,127,충주,14.2,,0.9,270.0,86.0,1005.0,0.0,0.61,,10.0
2024-11-01 15:00,127,충주,15.1,,0.9,110.0,73.0,1004.8,0.0,0.53,,10.0
2024-11-01 16:00,127,충주,14.7,,1.7,90.0,75.0,1004.6,0.0,0.24,,10.0
2024-11-01 17:00,127,충주,14.1,,0.6,140.0,81.0,1004.3,0.0,0.07,,10.0
2024-11-01 18:00,127,충주,13.0,,0.3,0.0,86.0,1004.3,0.0,0.01,,10.0
2024-11-01 19:00,127,충주,13.3,,1.1,70.0,84.0,1003.9,,,,10.0
2024-11-01 20:00,127,충주,13.3,,1.1,70.0,83.0,1003.7,,,,10.0
2024-11-01 21:00,127,충주,13.1,,1.2,340.0,86.0,1003.5,,,,10.0
2024-11-01 22:00,127,충주,13.1,,0.7,200.0,90.0,1002.3,,,,10.0
2024-11-01 23:00,127,충주,13.4,,1.7,320.0,89.0,1002.4,,,,10.0
2024-11-02 00:00,127,충주,13.5,,0.9,200.0,88.0,1001.9,,,,10.0
2024-11-02 01:00,127,충주,13.3,,0.5,180.0,90.0,1001.4,,,,10.0
2024-11-02 02:00,127,충주,13.7,,1.8,320.0,87.0,1001.6,,,,10.0
2024-11-02 03:00,127,충주,13.1,0.3,0.7,50.0,90.0,1001.2,,,,10.0
2024-11-02 04:00,127,충주,13.0,,0.6,110.0,91.0,1000.9,,,,10.0
2024-11-02 05:00,127,충주,13.0,,0.0,0.0,92.0,1000.8,,,,10.0
2024-11-02 06:00,127,충주,13.1,0.0,0.6,110.0,91.0,1000.9,,,,10.0
2024-11-02 07:00,127,충주,13.1,,0.1,0.0,92.0,1001.2,0.0,0.0,,10.0
2024-11-02 08:00,127,충주,13.5,,0.4,0.0,92.0,1001.9,0.0,0.07,,10.0
2024-11-02 09:00,127,충주,15.0,,0.7,250.0,79.0,1002.7,0.2,0.51,,0.0
2024-11-02 10:00,127,충주,17.3,,0.9,230.0,72.0,1003.1,1.0,1.33,,0.0
2024-11-02 11:00,127,충주,20.0,,1.3,230.0,62.0,1003.1,1.0,1.91,,3.0
2024-11-02 12:00,127,충주,22.0,,1.5,250.0,52.0,1002.8,1.0,2.21,,1.0
2024-11-02 13:00,127,충주,23.3,,3.6,90.0,45.0,1002.8,1.0,2.4,,5.0
2024-11-02 14:00,127,충주,23.8,,1.4,90.0,42.0,1002.5,0.7,1.87,,3.0
2024-11-02 15:00,127,충주,23.0,,2.6,90.0,49.0,1003.1,0.4,0.88,,5.0
2024-11-02 16:00,127,충주,22.3,,2.0,110.0,51.0,1003.5,0.9,1.09,,0.0
2024-11-02 17:00,127,충주,20.5,,2.0,90.0,56.0,1004.2,0.9,0.45,,1.0
2024-11-02 18:00,127,충주,19.1,,2.6,110.0,61.0,1004.9,0.0,0.01,,3.0
2024-11-02 19:00,127,충주,18.4,,3.6,90.0,62.0,1005.9,,,,0.0
2024-11-02 20:00,127,충주,17.7,,2.8,90.0,62.0,1006.8,,,,0.0
2024-11-02 21:00,127,충주,16.6,,1.9,110.0,66.0,1007.8,,,,0.0
2024-11-02 22:00,127,충주,14.8,,0.6,110.0,74.0,1008.7,,,,0.0
2024-11-02 23:00,127,충주,14.1,,1.3,50.0,76.0,1009.0,,,,0.0
2024-11-03 00:00,127,충주,13.5,,1.1,110.0,82.0,1009.3,,,,0.0
2024-11-03 01:00,127,충주,11.5,,0.0,0.0,87.0,1009.6,,,,0.0
2024-11-03 02:00,127,충주,11.6,,1.1,70.0,87.0,1009.7,,,,0.0
2024-11-03 03:00,127,충주,11.3,,0.7,140.0,88.0,1009.5,,,,0.0
2024-11-03 04:00,127,충주,10.6,,0.6,200.0,91.0,1009.4,,,,0.0
2024-11-03 05:00,127,충주,9.0,,0.1,0.0,93.0,1009.5,,,,0.0
2024-11-03 06:00,127,충주,8.8,,0.5,230.0,94.0,1009.8,,,,0.0
2024-11-03 07:00,127,충주,8.4,,0.0,0.0,95.0,1010.1,0.0,0.0,,0.0
2024-11-03 08:00,127,충주,9.3,,0.0,0.0,95.0,1010.5,0.1,0.09,,0.0
2024-11-03 09:00,127,충주,12.6,,0.8,230.0,88.0,1010.8,1.0,0.78,,0.0
2024-11-03 10:00,127,충주,15.9,,0.9,20.0,73.0,1010.4,1.0,1.43,,0.0
2024-11-03 11:00,127,충주,17.4,,0.4,0.0,66.0,1009.9,1.0,1.91,,0.0
2024-11-03 12:00,127,충주,19.6,,1.4,290.0,55.0,1008.9,1.0,2.19,,0.0
2024-11-03 13:00,127,충주,20.8,,1.5,160.0,45.0,1007.6,1.0,2.28,,0.0
2024-11-03 14:00,127,충주,21.8,,1.8,200.0,42.0,1006.8,1.0,2.1,,0.0
2024-11-03 15:00,127,충주,21.6,,1.1,180.0,40.0,1006.4,1.0,1.73,,0.0
2024-11-03 16:00,127,충주,21.3,,1.1,200.0,43.0,1006.4,1.0,1.1,,0.0
2024-11-03 17:00,127,충주,18.7,,0.7,90.0,59.0,1006.3,1.0,0.45,,0.0
2024-11-03 18:00,127,충주,15.5,,1.2,90.0,70.0,1006.2,0.1,0.01,,0.0
2024-11-03 19:00,127,충주,16.3,,0.5,70.0,70.0,1006.4,,,,4.0
2024-11-03 20:00,127,충주,15.6,,0.8,110.0,73.0,1006.9,,,,4.0
2024-11-03 21:00,127,충주,15.0,,0.9,90.0,78.0,1007.2,,,,0.0
2024-11-03 22:00,127,충주,13.1,,0.8,90.0,89.0,1007.1,,,,0.0
2024-11-03 23:00,127,충주,12.1,,0.5,90.0,90.0,1007.0,,,,0.0
2024-11-04 00:00,127,충주,12.8,,1.2,90.0,91.0,1006.5,,,,0.0
2024-11-04 01:00,127,충주,12.1,,1.1,110.0,94.0,1006.6,,,,3.0
2024-11-04 02:00,127,충주,12.6,,0.0,0.0,93.0,1006.4,,,,7.0
2024-11-04 03:00,127,충주,13.1,0.1,0.2,0.0,93.0,1006.3,,,,9.0
2024-11-04 04:00,127,충주,13.8,,0.4,0.0,92.0,1006.0,,,,6.0
2024-11-04 05:00,127,충주,14.1,,0.6,90.0,91.0,1005.7,,,,7.0
2024-11-04 06:00,127,충주,15.1,0.0,0.3,0.0,86.0,1005.1,,,,8.0
2024-11-04 07:00,127,충주,15.3,,0.4,0.0,82.0,1005.1,0.0,0.0,,9.0
2024-11-04 08:00,127,충주,15.2,,0.7,270.0,87.0,1005.8,0.0,0.0,,9.0
2024-11-04 09:00,127,충주,16.7,0.1,1.9,230.0,82.0,1006.0,0.1,0.57,,8.0
2024-11-04 10:00,127,충주,17.0,,1.8,230.0,80.0,1006.5,0.2,0.59,,7.0
2024-11-04 11:00,127,충주,18.5,,2.5,250.0,73.0,1006.1,0.4,1.22,,7.0
2024-11-04 12:00,127,충주,20.2,,3.6,270.0,57.0,1005.5,0.4,1.69,,7.0
2024-11-04 13:00,127,충주,20.0,,3.5,270.0,45.0,1004.9,0.3,1.46,,8.0
2024-11-04 14:00,127,충주,19.2,,3.2,270.0,44.0,1004.6,0.5,1.16,,6.0
2024-11-04 15:00,127,충주,20.0,,4.4,290.0,24.0,1004.6,0.9,1.38,,3.0
2024-11-04 16:00,127,충주,19.0,,2.6,340.0,24.0,1005.0,1.0,1.11,,0.0
2024-11-04 17:00,127,충주,17.2,,2.9,290.0,32.0,1005.4,0.9,0.43,,0.0
2024-11-04 18:00,127,충주,15.4,,1.3,290.0,42.0,1006.1,0.0,0.02,,7.0
2024-11-04 19:00,127,충주,10.8,,0.2,0.0,68.0,1006.6,,,,4.0
2024-11-04 20:00,127,충주,11.2,,0.6,250.0,65.0,1007.5,,,,2.0
2024-11-04 21:00,127,충주,11.6,,1.4,270.0,58.0,1008.0,,,,2.0
2024-11-04 22:00,127,충주,8.5,,1.0,90.0,74.0,1008.2,,,,2.0
2024-11-04 23:00,127,충주,7.5,,0.6,90.0,80.0,1008.4,,,,7.0
2024-11-05 00:00,127,충주,7.3,,1.0,90.0,82.0,1008.9,,,,5.0
2024-11-05 01:00,127,충주,6.9,,0.8,90.0,84.0,1008.9,,,,9.0
2024-11-05 02:00,127,충주,7.0,,0.8,90.0,85.0,1008.9,,,,9.0
2024-11-05 03:00,127,충주,6.5,,0.7,110.0,85.0,1008.3,,,,9.0
2024-11-05 04:00,127,충주,6.1,,0.8,90.0,87.0,1008.0,,,,8.0
2024-11-05 05:00,127,충주,6.1,,0.1,0.0,87.0,1007.9,,,,8.0
2024-11-05 06:00,127,충주,5.6,,0.1,0.0,88.0,1008.1,,,,9.0
2024-11-05 07:00,127,충주,5.6,,0.2,0.0,90.0,1008.2,0.0,0.0,,8.0
2024-11-05 08:00,127,충주,6.9,,0.5,90.0,91.0,1008.6,0.0,0.09,,9.0
2024-11-05 09:00,127,충주,8.4,,0.1,0.0,81.0,1008.8,0.3,0.51,,7.0
2024-11-05 10:00,127,충주,10.6,,1.1,320.0,69.0,1008.7,1.0,1.36,,2.0
2024-11-05 11:00,127,충주,11.7,,0.5,20.0,54.0,1008.0,1.0,1.74,,2.0
2024-11-05 12:00,127,충주,12.8,,1.2,230.0,54.0,1007.2,1.0,2.12,,3.0
2024-11-05 13:00,127,충주,13.8,,1.7,250.0,50.0,1006.1,1.0,2.04,,5.0
2024-11-05 14:00,127,충주,14.9,,1.4,320.0,51.0,1005.2,1.0,1.7,,3.0
2024-11-05 15:00,127,충주,15.0,,2.5,270.0,50.0,1005.0,1.0,1.32,,3.0
2024-11-05 16:00,127,충주,14.8,,3.4,270.0,50.0,1005.1,0.5,0.68,,5.0
2024-11-05 17:00,127,충주,13.8,,3.3,250.0,50.0,1005.5,1.0,0.38,,3.0
2024-11-05 18:00,127,충주,12.3,,2.7,270.0,53.0,1006.2,0.0,0.03,,4.0
2024-11-05 19:00,127,충주,11.1,,2.6,270.0,55.0,1007.0,,,,0.0
2024-11-05 20:00,127,충주,10.1,,2.2,250.0,59.0,1007.3,,,,0.0
2024-11-05 21:00,127,충주,9.1,,2.1,250.0,59.0,1007.7,,,,0.0
2024-11-05 22:00,127,충주,8.2,,1.6,250.0,50.0,1008.2,,,,0.0
2024-11-05 23:00,127,충주,7.3,,1.6,230.0,41.0,1008.7,,,,0.0
2024-11-06 00:00,127,충주,4.4,,0.6,200.0,53.0,1009.0,,,,0.0
2024-11-06 01:00,127,충주,2.4,,0.4,0.0,66.0,1009.5,,,,0.0
2024-11-06 02:00,127,충주,1.7,,0.9,90.0,69.0,1010.1,,,,0.0
2024-11-06 03:00,127,충주,1.5,,1.3,90.0,70.0,1010.1,,,,0.0
2024-11-06 04:00,127,충주,0.5,,0.8,90.0,75.0,1010.1,,,,0.0
2024-11-06 05:00,127,충주,-0.2,,0.6,70.0,80.0,1010.5,,,,0.0
2024-11-06 06:00,127,충주,-0.3,,1.0,90.0,81.0,1010.9,,,,0.0
2024-11-06 07:00,127,충주,-1.0,,0.4,0.0,83.0,1011.2,0.0,0.0,,0.0
2024-11-06 08:00,127,충주,-0.5,,0.2,0.0,84.0,1012.0,0.0,0.01,,0.0
2024-11-06 09:00,127,충주,4.0,,0.6,140.0,67.0,1012.6,1.0,0.82,,0.0
2024-11-06 10:00,127,충주,7.1,,0.9,250.0,44.0,1012.7,1.0,1.49,,0.0
2024-11-06 11:00,127,충주,9.3,,1.8,270.0,37.0,1012.3,1.0,2.0,,0.0
2024-11-06 12:00,127,충주,11.3,,2.7,360.0,30.0,1011.7,1.0,2.29,,0.0
2024-11-06 13:00,127,충주,11.8,,1.8,290.0,27.0,1011.3,1.0,2.32,,0.0
2024-11-06 14:00,127,충주,12.8,,2.2,340.0,28.0,1011.0,1.0,2.1,,0.0
2024-11-06 15:00,127,충주,13.0,,1.7,290.0,25.0,1011.0,1.0,1.7,,0.0
2024-11-06 16:00,127,충주,12.6,,1.9,320.0,26.0,1011.2,1.0,1.09,,0.0
2024-11-06 17:00,127,충주,11.8,,1.2,290.0,27.0,1011.5,1.0,0.43,,0.0
2024-11-06 18:00,127,충주,6.8,,0.9,110.0,52.0,1012.0,0.2,0.02,,0.0
2024-11-06 19:00,127,충주,5.4,,0.8,110.0,61.0,1012.7,,,,0.0
2024-11-06 20:00,127,충주,4.6,,1.4,90.0,62.0,1013.5,,,,0.0
2024-11-06 21:00,127,충주,3.7,,1.0,90.0,69.0,1013.4,,,,0.0
2024-11-06 22:00,127,충주,3.2,,1.0,90.0,72.0,1014.3,,,,0.0
2024-11-06 23:00,127,충주,2.0,,0.5,90.0,77.0,1014.4,,,,0.0
2024-11-07 00:00,127,충주,1.2,,0.5,70.0,80.0,1014.7,,,,0.0
2024-11-07 01:00,127,충주,0.6,,0.6,70.0,84.0,1014.9,,,,0.0
2024-11-07 02:00,127,충주,0.0,,0.2,0.0,86.0,1015.3,,,,0.0
2024-11-07 03:00,127,충주,-0.1,,0.1,0.0,88.0,1015.4,,,,0.0
2024-11-07 04:00,127,충주,-0.6,,0.7,90.0,90.0,1015.4,,,,0.0
2024-11-07 05:00,127,충주,-0.7,,0.6,90.0,90.0,1015.6,,,,0.0
2024-11-07 06:00,127,충주,-1.1,,0.5,90.0,91.0,1016.1,,,,0.0
2024-11-07 07:00,127,충주,-1.3,,0.3,0.0,91.0,1016.4,0.0,0.0,,0.0
2024-11-07 08:00,127,충주,-0.7,,0.5,90.0,91.0,1017.1,0.0,0.01,,0.0
2024-11-07 09:00,127,충주,2.4,,0.5,160.0,86.0,1017.7,1.0,0.78,,0.0
2024-11-07 10:00,127,충주,5.3,,0.7,200.0,73.0,1017.5,1.0,1.42,,0.0
2024-11-07 11:00,127,충주,7.7,,0.9,200.0,61.0,1016.9,1.0,1.9,,0.0
2024-11-07 12:00,127,충주,10.3,,0.9,200.0,53.0,1016.2,1.0,2.17,,0.0
2024-11-07 13:00,127,충주,13.2,,0.8,250.0,41.0,1015.4,1.0,2.24,,0.0
2024-11-07 14:00,127,충주,14.4,,1.0,230.0,39.0,1014.8,1.0,2.04,,0.0
2024-11-07 15:00,127,충주,15.1,,0.6,230.0,38.0,1014.3,1.0,1.66,,0.0
2024-11-07 16:00,127,충주,15.5,,1.5,290.0,37.0,1014.5,1.0,1.05,,0.0
2024-11-07 17:00,127,충주,13.8,,1.2,360.0,42.0,1014.4,1.0,0.42,,0.0
2024-11-07 18:00,127,충주,8.6,,1.1,90.0,64.0,1014.7,0.2,0.03,,0.0
2024-11-07 19:00,127,충주,7.3,,1.0,90.0,69.0,1015.4,,,,0.0
2024-11-07 20:00,127,충주,5.5,,0.5,90.0,76.0,1015.6,,,,0.0
2024-11-07 21:00,127,충주,4.0,,0.5,90.0,81.0,1015.9,,,,0.0
2024-11-07 22:00,127,충주,3.5,,0.9,90.0,83.0,1016.2,,,,0.0
2024-11-07 23:00,127,충주,3.0,,0.8,90.0,87.0,1016.4,,,,0.0
2024-11-08 00:00,127,충주,2.5,,0.4,0.0,89.0,1016.2,,,,0.0
2024-11-08 01:00,127,충주,2.3,,0.7,110.0,89.0,1016.1,,,,0.0
2024-11-08 02:00,127,충주,1.6,,0.5,90.0,91.0,1015.9,,,,0.0
2024-11-08 03:00,127,충주,1.7,,0.5,90.0,91.0,1015.8,,,,0.0
2024-11-08 04:00,127,충주,1.0,,0.5,90.0,92.0,1015.6,,,,0.0
2024-11-08 05:00,127,충주,1.6,,0.1,0.0,91.0,1015.3,,,,0.0
2024-11-08 06:00,127,충주,2.0,,0.3,0.0,93.0,1015.4,,,,0.0
2024-11-08 07:00,127,충주,1.7,,0.1,0.0,93.0,1015.6,0.0,0.0,,0.0
2024-11-08 08:00,127,충주,2.5,,0.1,0.0,93.0,1015.9,0.0,0.05,,0.0
2024-11-08 09:00,127,충주,5.1,,0.4,0.0,84.0,1016.2,0.8,0.59,,0.0
2024-11-08 10:00,127,충주,8.6,,0.9,200.0,74.0,1015.9,1.0,1.32,,1.0
2024-11-08 11:00,127,충주,11.3,,0.7,270.0,62.0,1015.3,1.0,1.85,,1.0
2024-11-08 12:00,127,충주,14.1,,1.3,230.0,56.0,1014.1,1.0,2.11,,4.0
2024-11-08 13:00,127,충주,16.5,,1.1,250.0,51.0,1012.8,1.0,2.15,,2.0
2024-11-08 14:00,127,충주,18.4,,1.8,320.0,48.0,1012.0,1.0,2.06,,4.0
2024-11-08 15:00,127,충주,17.3,,1.4,270.0,50.0,1012.0,0.4,1.01,,6.0
2024-11-08 16:00,127,충주,16.8,,1.5,270.0,49.0,1012.1,0.3,0.54,,6.0
2024-11-08 17:00,127,충주,14.8,,0.3,0.0,63.0,1012.2,0.4,0.2,,6.0
2024-11-08 18:00,127,충주,13.1,,0.9,110.0,69.0,1012.3,0.0,0.01,,6.0
2024-11-08 19:00,127,충주,10.8,,0.3,0.0,77.0,1012.6,,,,4.0
2024-11-08 20:00,127,충주,9.6,,0.4,0.0,81.0,1013.0,,,,4.0
2024-11-08 21:00,127,충주,8.4,,0.3,0.0,86.0,1013.1,,,,7.0
2024-11-08 22:00,127,충주,9.6,,0.2,0.0,84.0,1013.6,,,,7.0
2024-11-08 23:00,127,충주,9.9,,0.7,110.0,85.0,1013.6,,,,9.0
2024-11-09 00:00,127,충주,10.0,,0.6,90.0,85.0,1013.5,,,,9.0
2024-11-09 01:00,127,충주,10.1,,0.0,0.0,87.0,1013.4,,,,9.0
2024-11-09 02:00,127,충주,9.5,,0.8,90.0,87.0,1013.6,,,,7.0
2024-11-09 03:00,127,충주,7.4,,0.3,0.0,91.0,1013.3,,,,4.0
2024-11-09 04:00,127,충주,6.5,,0.6,90.0,93.0,1012.9,,,,0.0
2024-11-09 05:00,127,충주,6.0,,0.2,0.0,94.0,1013.2,,,,4.0
2024-11-09 06:00,127,충주,5.3,,0.4,0.0,94.0,1013.5,,,,0.0
2024-11-09 07:00,127,충주,5.2,,0.6,90.0,94.0,1013.9,0.0,,,0.0
2024-11-09 08:00,127,충주,6.0,,0.3,0.0,94.0,1014.3,0.0,0.05,,0.0
2024-11-09 09:00,127,충주,9.2,,0.1,0.0,92.0,1014.6,0.9,0.62,,0.0
2024-11-09 10:00,127,충주,12.0,,0.6,230.0,77.0,1014.2,1.0,1.28,,2.0
2024-11-09 11:00,127,충주,14.1,,0.6,200.0,68.0,1013.7,1.0,1.78,,1.0
2024-11-09 12:00,127,충주,17.2,,1.0,290.0,60.0,1012.6,0.7,1.55,,2.0
2024-11-09 13:00,127,충주,18.3,,0.7,270.0,58.0,1011.9,0.6,1.68,,5.0
2024-11-09 14:00,127,충주,20.2,,1.0,340.0,47.0,1011.7,0.9,2.02,,5.0
2024-11-09 15:00,127,충주,19.1,,1.2,90.0,43.0,1011.4,1.0,1.63,,5.0
2024-11-09 16:00,127,충주,18.5,,0.4,0.0,49.0,1011.3,1.0,0.69,,7.0
2024-11-09 17:00,127,충주,15.1,,0.9,110.0,65.0,1011.3,0.4,0.26,,5.0
2024-11-09 18:00,127,충주,12.0,,1.0,90.0,75.0,1011.6,0.0,0.0,,4.0
2024-11-09 19:00,127,충주,11.4,,0.7,90.0,79.0,1011.8,,,,8.0
2024-11-09 20:00,127,충주,9.9,,0.1,0.0,85.0,1012.2,,,,6.0
2024-11-09 21:00,127,충주,9.1,,0.2,0.0,86.0,1011.9,,,,4.0
2024-11-09 22:00,127,충주,8.4,,0.6,110.0,89.0,1012.1,,,,4.0
2024-11-09 23:00,127,충주,7.9,,0.5,90.0,92.0,1012.0,,,,7.0
2024-11-10 00:00,127,충주,7.4,,0.5,110.0,93.0,1012.2,,,,8.0
2024-11-10 01:00,127,충주,7.0,,0.1,0.0,93.0,1011.9,,,,8.0
2024-11-10 02:00,127,충주,7.0,,0.2,0.0,93.0,1011.5,,,,9.0
2024-11-10 03:00,127,충주,7.3,,0.2,0.0,94.0,1011.1,,,,10.0
2024-11-10 04:00,127,충주,7.3,,0.0,0.0,95.0,1010.7,,,,10.0
2024-11-10 05:00,127,충주,7.1,,0.2,0.0,94.0,1010.7,,,,10.0
2024-11-10 06:00,127,충주,7.2,,0.5,90.0,94.0,1010.5,,,,10.0
2024-11-10 07:00,127,충주,7.6,,0.4,0.0,94.0,1010.4,0.0,,,10.0
2024-11-10 08:00,127,충주,8.3,,0.2,0.0,95.0,1010.2,0.0,0.02,,10.0
2024-11-10 09:00,127,충주,9.5,,0.4,0.0,92.0,1010.2,0.0,0.18,,10.0
2024-11-10 10:00,127,충주,10.5,,0.3,0.0,88.0,1010.1,0.0,0.35,,10.0
2024-11-10 11:00,127,충주,12.4,,0.7,270.0,81.0,1009.4,0.1,0.85,,8.0
2024-11-10 12:00,127,충주,15.9,,0.5,160.0,73.0,1008.2,0.6,1.58,,6.0
2024-11-10 13:00,127,충주,16.6,,0.8,270.0,64.0,1007.3,0.8,1.53,,8.0
2024-11-10 14:00,127,충주,19.5,,1.3,290.0,57.0,1006.5,1.0,1.87,,1.0
2024-11-10 15:00,127,충주,19.7,,1.0,200.0,52.0,1006.1,1.0,1.63,,3.0
2024-11-10 16:00,127,충주,19.6,,0.5,360.0,48.0,1005.8,1.0,1.02,,2.0
2024-11-10 17:00,127,충주,16.6,,0.7,110.0,62.0,1005.9,1.0,0.39,,3.0
2024-11-10 18:00,127,충주,13.3,,0.8,110.0,72.0,1006.4,0.1,0.01,,0.0
2024-11-10 19:00,127,충주,11.3,,1.2,90.0,80.0,1006.7,,,,0.0
2024-11-10 20:00,127,충주,10.0,,0.4,0.0,85.0,1007.2,,,,0.0
2024-11-10 21:00,127,충주,9.5,,0.6,90.0,87.0,1007.3,,,,0.0
2024-11-10 22:00,127,충주,8.8,,1.0,90.0,90.0,1007.6,,,,0.0
2024-11-10 23:00,127,충주,7.5,,0.9,90.0,90.0,1007.8,,,,0.0
2024-11-11 00:00,127,충주,7.3,,0.0,0.0,93.0,1007.0,,,,0.0
2024-11-11 01:00,127,충주,7.2,,0.2,0.0,94.0,1007.4,,,,0.0
2024-11-11 02:00,127,충주,6.9,,0.8,90.0,94.0,1007.8,,,,0.0
2024-11-11 03:00,127,충주,5.9,,0.7,90.0,93.0,1007.5,,,,0.0
2024-11-11 04:00,127,충주,6.0,,0.0,0.0,95.0,1007.3,,,,2.0
2024-11-11 05:00,127,충주,6.0,,0.0,0.0,95.0,1007.5,,,,0.0
2024-11-11 06:00,127,충주,6.1,,0.5,90.0,95.0,1007.4,,,,10.0
2024-11-11 07:00,127,충주,6.8,,0.2,0.0,95.0,1007.7,,,,10.0
2024-11-11 08:00,127,충주,8.1,,0.0,0.0,95.0,1008.2,0.0,0.01,,10.0
2024-11-11 09:00,127,충주,8.3,,0.6,270.0,95.0,1008.8,0.0,0.17,,9.0
2024-11-11 10:00,127,충주,9.2,,0.5,250.0,96.0,1008.7,0.0,0.46,,8.0
2024-11-11 11:00,127,충주,12.4,,0.4,0.0,92.0,1008.3,0.5,1.32,,3.0
2024-11-11 12:00,127,충주,14.9,,1.2,250.0,72.0,1007.1,1.0,1.99,,1.0
2024-11-11 13:00,127,충주,17.2,,0.9,250.0,61.0,1005.9,1.0,1.99,,1.0
2024-11-11 14:00,127,충주,18.8,,0.7,250.0,54.0,1004.7,1.0,1.88,,1.0
2024-11-11 15:00,127,충주,19.9,,0.9,230.0,49.0,1003.9,1.0,1.5,,1.0
2024-11-11 16:00,127,충주,20.1,,0.4,0.0,47.0,1003.8,1.0,0.98,,2.0
2024-11-11 17:00,127,충주,18.4,,1.4,160.0,52.0,1003.8,1.0,0.33,,3.0
2024-11-11 18:00,127,충주,17.0,,2.7,140.0,58.0,1003.7,0.0,0.01,,3.0
2024-11-11 19:00,127,충주,14.6,,0.7,230.0,67.0,1004.4,,,,1.0
2024-11-11 20:00,127,충주,11.8,,0.8,110.0,79.0,1004.7,,,,1.0
2024-11-11 21:00,127,충주,10.0,,0.7,70.0,86.0,1004.8,,,,4.0
2024-11-11 22:00,127,충주,9.6,,0.7,90.0,88.0,1005.4,,,,3.0
2024-11-11 23:00,127,충주,9.1,,0.8,110.0,89.0,1005.1,,,,4.0
2024-11-12 00:00,127,충주,8.3,,0.2,0.0,92.0,1005.5,,,,3.0
2024-11-12 01:00,127,충주,9.0,,0.4,0.0,92.0,1005.1,,,,8.0
2024-11-12 02:00,127,충주,9.3,,0.0,0.0,92.0,1005.2,,,,9.0
2024-11-12 03:00,127,충주,9.8,,0.4,0.0,92.0,1005.1,,,,9.0
2024-11-12 04:00,127,충주,9.8,,0.6,90.0,92.0,1004.7,,,,9.0
2024-11-12 05:00,127,충주,9.4,,0.2,0.0,92.0,1005.1,,,,8.0
2024-11-12 06:00,127,충주,9.1,,0.5,110.0,92.0,1005.1,,,,8.0
2024-11-12 07:00,127,충주,8.1,,0.5,110.0,93.0,1005.2,,,,6.0
2024-11-12 08:00,127,충주,9.3,,0.0,0.0,94.0,1005.7,0.0,0.01,,8.0
2024-11-12 09:00,127,충주,11.3,,0.3,0.0,90.0,1006.1,0.5,0.42,,2.0
2024-11-12 10:00,127,충주,14.4,,1.1,250.0,74.0,1006.3,1.0,1.17,,1.0
2024-11-12 11:00,127,충주,15.6,,1.7,290.0,62.0,1006.1,0.9,1.58,,0.0
2024-11-12 12:00,127,충주,16.8,,1.5,270.0,52.0,1005.3,1.0,1.97,,0.0
2024-11-12 13:00,127,충주,18.1,,1.3,290.0,47.0,1004.5,1.0,2.02,,0.0
2024-11-12 14:00,127,충주,18.8,,1.9,290.0,41.0,1004.3,1.0,1.86,,0.0
2024-11-12 15:00,127,충주,18.7,,2.1,290.0,37.0,1004.1,1.0,1.52,,0.0
2024-11-12 16:00,127,충주,18.5,,1.8,320.0,38.0,1004.2,1.0,0.93,,0.0
2024-11-12 17:00,127,충주,17.2,,1.2,270.0,42.0,1004.6,1.0,0.33,,0.0
2024-11-12 18:00,127,충주,11.8,,0.7,90.0,68.0,1005.1,0.0,0.0,,0.0
2024-11-12 19:00,127,충주,10.3,,0.8,90.0,70.0,1005.9,,,,0.0
2024-11-12 20:00,127,충주,9.6,,0.5,110.0,76.0,1006.8,,,,0.0
2024-11-12 21:00,127,충주,9.2,,0.9,90.0,83.0,1006.9,,,,0.0
