,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
16096,천안,2022-11-02 17:00,15.4,,1.9,340.0,29.0,1009.7,1.0,,,0.0
16097,천안,2022-11-02 18:00,13.0,,1.3,320.0,37.0,1010.1,0.0,,,0.0
16098,천안,2022-11-02 19:00,11.5,,1.0,290.0,45.0,1010.6,,,,0.0
16099,천안,2022-11-02 20:00,10.1,,1.1,290.0,52.0,1010.8,,,,0.0
16100,천안,2022-11-02 21:00,6.6,,0.8,140.0,69.0,1010.5,,,,0.0
16101,천안,2022-11-02 22:00,5.3,,0.4,0.0,74.0,1010.5,,,,0.0
16102,천안,2022-11-02 23:00,4.3,,0.6,90.0,81.0,1010.2,,,,0.0
16103,천안,2022-11-03 00:00,3.2,,0.1,0.0,90.0,1010.0,,,,0.0
16104,천안,2022-11-03 01:00,2.8,,0.3,0.0,93.0,1009.9,,,,0.0
16105,천안,2022-11-03 02:00,2.5,,0.5,90.0,96.0,1010.0,,,,0.0
16106,천안,2022-11-03 03:00,1.9,,0.7,110.0,98.0,1009.7,,,,1.0
16107,천안,2022-11-03 04:00,2.0,,0.5,230.0,100.0,1009.3,,,,4.0
16108,천안,2022-11-03 05:00,1.8,,0.3,0.0,100.0,1009.5,,,,8.0
16109,천안,2022-11-03 06:00,1.7,,0.3,0.0,100.0,1009.9,,,,7.0
16110,천안,2022-11-03 07:00,2.1,,0.1,0.0,100.0,1010.0,0.0,,,10.0
16111,천안,2022-11-03 08:00,3.4,,0.2,0.0,99.0,1010.6,0.0,,,8.0
16112,천안,2022-11-03 09:00,5.2,,0.8,180.0,95.0,1010.6,0.1,,,8.0
16113,천안,2022-11-03 10:00,7.9,,1.2,160.0,80.0,1010.1,0.3,,,8.0
16114,천안,2022-11-03 11:00,10.8,,1.2,230.0,66.0,1010.2,0.4,,,7.0
16115,천안,2022-11-03 12:00,14.0,,0.5,200.0,47.0,1009.2,0.4,,,9.0
16116,천안,2022-11-03 13:00,15.5,,0.9,160.0,43.0,1008.5,0.6,,,9.0
16117,천안,2022-11-03 14:00,15.0,,1.7,320.0,42.0,1008.8,0.2,,,10.0
16118,천안,2022-11-03 15:00,13.7,,1.8,340.0,36.0,1009.1,0.0,,,10.0
16119,천안,2022-11-03 16:00,12.8,,1.1,320.0,42.0,1009.2,0.0,,,10.0
16120,천안,2022-11-03 17:00,12.1,,1.3,320.0,51.0,1009.0,0.0,,,10.0
16121,천안,2022-11-03 18:00,11.4,,1.6,320.0,63.0,1008.9,0.0,,,9.0
16122,천안,2022-11-03 19:00,10.7,,1.0,340.0,63.0,1009.3,,,,8.0
16123,천안,2022-11-03 20:00,10.4,,1.4,320.0,65.0,1009.9,,,,8.0
16124,천안,2022-11-03 21:00,10.1,,1.2,290.0,69.0,1010.1,,,,8.0
16125,천안,2022-11-03 22:00,9.4,,2.6,320.0,66.0,1010.2,,,,8.0
16126,천안,2022-11-03 23:00,8.8,,2.4,320.0,61.0,1010.5,,,,8.0
16127,천안,2022-11-04 00:00,8.0,,2.2,320.0,60.0,1010.7,,,,9.0
16128,천안,2022-11-04 01:00,7.2,,3.3,320.0,60.0,1011.0,,,,5.0
16129,천안,2022-11-04 02:00,6.5,,1.6,340.0,63.0,1011.3,,,,3.0
16130,천안,2022-11-04 03:00,5.5,,1.8,360.0,58.0,1011.4,,,,0.0
16131,천안,2022-11-04 04:00,4.3,,1.0,290.0,61.0,1011.6,,,,0.0
16132,천안,2022-11-04 05:00,2.9,,1.1,290.0,68.0,1012.0,,,,0.0
16133,천안,2022-11-04 06:00,0.8,,0.1,0.0,86.0,1012.4,,,,0.0
16134,천안,2022-11-04 07:00,0.7,,0.4,0.0,85.0,1012.6,0.0,,,0.0
16135,천안,2022-11-04 08:00,2.6,,0.6,160.0,71.0,1013.2,0.7,,,0.0
16136,천안,2022-11-04 09:00,5.5,,2.6,320.0,47.0,1014.0,1.0,,,0.0
16137,천안,2022-11-04 10:00,6.0,,3.0,290.0,32.0,1014.2,1.0,,,0.0
16138,천안,2022-11-04 11:00,7.3,,2.1,290.0,30.0,1014.0,1.0,,,0.0
16139,천안,2022-11-04 12:00,8.1,,2.4,320.0,31.0,1013.5,1.0,,,0.0
16140,천안,2022-11-04 13:00,8.8,,2.9,270.0,27.0,1013.0,1.0,,,0.0
16141,천안,2022-11-04 14:00,8.7,,3.2,290.0,27.0,1012.8,1.0,,,3.0
16142,천안,2022-11-04 15:00,8.9,,2.6,320.0,29.0,1012.8,1.0,,,3.0
16143,천안,2022-11-04 16:00,8.6,,2.8,320.0,29.0,1013.0,1.0,,,1.0
16144,천안,2022-11-04 17:00,7.7,,2.2,270.0,34.0,1013.0,1.0,,,0.0
16145,천안,2022-11-04 18:00,6.1,,0.2,0.0,41.0,1013.3,0.0,,,0.0
16146,천안,2022-11-04 19:00,4.8,,0.2,0.0,49.0,1013.8,,,,0.0
16147,천안,2022-11-04 20:00,2.8,,0.2,0.0,60.0,1014.1,,,,2.0
16148,천안,2022-11-04 21:00,1.8,,0.7,90.0,64.0,1014.2,,,,0.0
16149,천안,2022-11-04 22:00,0.4,,0.6,110.0,73.0,1014.7,,,,0.0
16150,천안,2022-11-04 23:00,-0.4,,0.4,0.0,76.0,1015.0,,,,0.0
16151,천안,2022-11-05 00:00,-1.2,,0.5,90.0,80.0,1015.0,,,,0.0
16152,천안,2022-11-05 01:00,-1.9,,0.3,0.0,81.0,1015.2,,,,0.0
16153,천안,2022-11-05 02:00,-2.3,,0.5,90.0,85.0,1015.5,,,,0.0
16154,천안,2022-11-05 03:00,-2.6,,0.1,0.0,88.0,1015.2,,,,0.0
16155,천안,2022-11-05 04:00,-3.2,,0.2,0.0,90.0,1015.2,,,,0.0
16156,천안,2022-11-05 05:00,-3.4,,0.1,0.0,92.0,1015.6,,,,0.0
16157,천안,2022-11-05 06:00,-3.8,,0.0,0.0,93.0,1015.9,,,,0.0
16158,천안,2022-11-05 07:00,-4.0,,0.0,0.0,93.0,1016.1,0.0,,,0.0
16159,천안,2022-11-05 08:00,-1.9,,0.0,0.0,86.0,1016.7,0.7,,,0.0
16160,천안,2022-11-05 09:00,1.5,,0.1,0.0,74.0,1017.1,1.0,,,0.0
16161,천안,2022-11-05 10:00,4.8,,0.7,140.0,54.0,1017.1,1.0,,,0.0
16162,천안,2022-11-05 11:00,8.3,,1.7,230.0,39.0,1016.7,1.0,,,0.0
16163,천안,2022-11-05 12:00,11.4,,2.6,320.0,28.0,1015.9,1.0,,,0.0
16164,천안,2022-11-05 13:00,12.0,,2.6,320.0,27.0,1015.1,1.0,,,0.0
16165,천안,2022-11-05 14:00,12.7,,1.8,290.0,28.0,1014.5,1.0,,,0.0
16166,천안,2022-11-05 15:00,12.5,,2.2,290.0,33.0,1014.4,1.0,,,0.0
16167,천안,2022-11-05 16:00,12.3,,2.1,270.0,31.0,1014.3,1.0,,,0.0
16168,천안,2022-11-05 17:00,11.2,,1.0,320.0,36.0,1014.4,1.0,,,0.0
16169,천안,2022-11-05 18:00,8.9,,0.7,290.0,46.0,1014.6,0.1,,,0.0
16170,천안,2022-11-05 19:00,7.1,,0.5,290.0,55.0,1015.3,,,,0.0
16171,천안,2022-11-05 20:00,4.2,,0.2,0.0,68.0,1015.4,,,,0.0
16172,천안,2022-11-05 21:00,2.7,,0.4,0.0,76.0,1015.5,,,,0.0
16173,천안,2022-11-05 22:00,1.5,,0.1,0.0,85.0,1015.8,,,,0.0
16174,천안,2022-11-05 23:00,0.5,,0.2,0.0,90.0,1015.8,,,,0.0
16175,천안,2022-11-06 00:00,-0.1,,0.1,0.0,94.0,1015.6,,,,0.0
16176,천안,2022-11-06 01:00,-0.4,,0.1,0.0,94.0,1015.5,,,,0.0
16177,천안,2022-11-06 02:00,-0.3,,0.1,0.0,97.0,1015.7,,,,0.0
16178,천안,2022-11-06 03:00,-0.9,,0.1,0.0,98.0,1015.6,,,,0.0
16179,천안,2022-11-06 04:00,-1.1,,0.1,0.0,98.0,1015.4,,,,9.0
16180,천안,2022-11-06 05:00,-1.3,,0.1,0.0,99.0,1015.4,,,,0.0
16181,천안,2022-11-06 06:00,-1.2,,0.3,0.0,99.0,1015.6,,,,6.0
16182,천안,2022-11-06 07:00,-1.6,,0.3,0.0,100.0,1015.9,,,,9.0
16183,천안,2022-11-06 08:00,0.0,,0.3,0.0,98.0,1016.2,0.5,,,0.0
16184,천안,2022-11-06 09:00,3.0,,0.2,0.0,89.0,1016.8,0.8,,,1.0
16185,천안,2022-11-06 10:00,7.6,,0.9,140.0,67.0,1016.7,0.8,,,4.0
16186,천안,2022-11-06 11:00,10.3,,1.4,140.0,56.0,1016.2,1.0,,,3.0
16187,천안,2022-11-06 12:00,13.2,,1.1,180.0,54.0,1015.7,1.0,,,3.0
16188,천안,2022-11-06 13:00,15.0,,1.8,320.0,44.0,1014.7,0.8,,,6.0
16189,천안,2022-11-06 14:00,15.3,,1.8,340.0,43.0,1014.0,1.0,,,3.0
16190,천안,2022-11-06 15:00,15.2,,1.8,340.0,45.0,1013.5,0.9,,,5.0
16191,천안,2022-11-06 16:00,15.0,,2.0,290.0,44.0,1013.3,1.0,,,3.0
16192,천안,2022-11-06 17:00,13.7,,0.9,360.0,49.0,1012.6,0.9,,,1.0
16193,천안,2022-11-06 18:00,11.0,,0.7,290.0,59.0,1012.9,0.0,,,0.0
16194,천안,2022-11-06 19:00,8.2,,0.3,0.0,72.0,1013.3,,,,0.0
16195,천안,2022-11-06 20:00,7.0,,0.5,90.0,77.0,1013.8,,,,1.0
16196,천안,2022-11-06 21:00,5.5,,0.1,0.0,89.0,1013.9,,,,2.0
16197,천안,2022-11-06 22:00,4.6,,0.1,0.0,93.0,1014.5,,,,5.0
16198,천안,2022-11-06 23:00,3.7,,0.0,0.0,95.0,1014.8,,,,5.0
16199,천안,2022-11-07 00:00,3.1,,0.3,0.0,98.0,1014.4,,,,6.0
16200,천안,2022-11-07 01:00,2.6,,0.4,0.0,99.0,1014.4,,,,6.0
16201,천안,2022-11-07 02:00,2.2,,0.5,110.0,99.0,1014.4,,,,7.0
16202,천안,2022-11-07 03:00,1.7,,0.5,320.0,100.0,1014.2,,,,0.0
16203,천안,2022-11-07 04:00,1.3,,0.1,0.0,100.0,1013.8,,,,6.0
16204,천안,2022-11-07 05:00,0.5,,1.0,290.0,100.0,1014.0,,,,0.0
16205,천안,2022-11-07 06:00,0.8,,0.8,140.0,100.0,1013.9,,,,1.0
16206,천안,2022-11-07 07:00,0.3,,0.4,0.0,100.0,1014.1,,,,0.0
16207,천안,2022-11-07 08:00,1.2,,0.9,110.0,100.0,1014.6,0.4,,,5.0
16208,천안,2022-11-07 09:00,4.2,,0.8,140.0,97.0,1014.8,0.9,,,4.0
16209,천안,2022-11-07 10:00,8.1,,0.7,180.0,77.0,1015.0,1.0,,,7.0
16210,천안,2022-11-07 11:00,10.4,,1.0,140.0,69.0,1014.8,0.5,,,8.0
16211,천안,2022-11-07 12:00,12.5,,1.3,160.0,54.0,1013.9,0.7,,,8.0
16212,천안,2022-11-07 13:00,14.0,,1.6,180.0,41.0,1012.8,0.8,,,6.0
16213,천안,2022-11-07 14:00,15.7,,0.9,90.0,34.0,1011.8,1.0,,,2.0
16214,천안,2022-11-07 15:00,15.5,,1.0,90.0,34.0,1011.4,0.8,,,8.0
16215,천안,2022-11-07 16:00,15.9,,1.1,200.0,35.0,1011.5,0.8,,,6.0
16216,천안,2022-11-07 17:00,14.9,,0.5,200.0,41.0,1011.7,0.8,,,1.0
16217,천안,2022-11-07 18:00,11.0,,0.5,140.0,57.0,1012.1,0.0,,,6.0
16218,천안,2022-11-07 19:00,10.2,,0.6,230.0,60.0,1012.9,,,,5.0
16219,천안,2022-11-07 20:00,10.2,,0.3,0.0,62.0,1013.2,,,,10.0
16220,천안,2022-11-07 21:00,10.4,,0.2,0.0,62.0,1013.4,,,,1.0
16221,천안,2022-11-07 22:00,10.0,,0.5,110.0,72.0,1013.5,,,,0.0
16222,천안,2022-11-07 23:00,9.0,,0.4,0.0,80.0,1013.8,,,,8.0
16223,천안,2022-11-08 00:00,8.4,0.0,0.2,0.0,89.0,1013.8,,,,5.0
16224,천안,2022-11-08 01:00,8.5,,0.2,0.0,85.0,1014.0,,,,1.0
16225,천안,2022-11-08 02:00,7.9,,0.4,0.0,88.0,1014.1,,,,7.0
16226,천안,2022-11-08 03:00,7.3,,0.2,0.0,91.0,1014.0,,,,8.0
16227,천안,2022-11-08 04:00,7.1,,0.6,90.0,91.0,1013.9,,,,10.0
16228,천안,2022-11-08 05:00,7.0,,0.7,110.0,86.0,1014.0,,,,10.0
16229,천안,2022-11-08 06:00,6.8,,1.0,110.0,90.0,1014.4,,,,9.0
16230,천안,2022-11-08 07:00,6.2,,0.2,0.0,93.0,1014.8,,,,10.0
16231,천안,2022-11-08 08:00,6.6,,0.3,0.0,91.0,1015.5,0.4,,,1.0
16232,천안,2022-11-08 09:00,9.1,,0.9,110.0,79.0,1016.0,0.8,,,0.0
16233,천안,2022-11-08 10:00,11.9,,1.0,110.0,64.0,1016.4,0.5,,,8.0
16234,천안,2022-11-08 11:00,14.0,,0.7,160.0,60.0,1016.1,0.8,,,6.0
16235,천안,2022-11-08 12:00,16.1,,1.9,200.0,59.0,1015.5,1.0,,,3.0
16236,천안,2022-11-08 13:00,17.2,,1.0,250.0,50.0,1014.7,0.7,,,6.0
16237,천안,2022-11-08 14:00,17.5,,2.3,270.0,46.0,1014.0,0.7,,,3.0
16238,천안,2022-11-08 15:00,17.0,,1.1,340.0,47.0,1013.7,0.8,,,3.0
16239,천안,2022-11-08 16:00,17.2,,1.5,340.0,42.0,1014.0,1.0,,,0.0
16240,천안,2022-11-08 17:00,15.9,,1.3,340.0,46.0,1014.2,0.9,,,0.0
16241,천안,2022-11-08 18:00,13.2,,0.2,0.0,57.0,1014.2,0.0,,,0.0
16242,천안,2022-11-08 19:00,10.4,,0.4,0.0,69.0,1014.8,,,,0.0
16243,천안,2022-11-08 20:00,8.6,,0.4,0.0,76.0,1015.0,,,,0.0
16244,천안,2022-11-08 21:00,7.4,,0.5,110.0,83.0,1015.3,,,,1.0
16245,천안,2022-11-08 22:00,6.7,,0.1,0.0,89.0,1015.5,,,,1.0
16246,천안,2022-11-08 23:00,5.8,,0.0,0.0,93.0,1015.8,,,,0.0
16247,천안,2022-11-09 00:00,5.3,,0.0,0.0,97.0,1015.7,,,,0.0
16248,천안,2022-11-09 01:00,4.6,,0.1,0.0,99.0,1015.9,,,,0.0
16249,천안,2022-11-09 02:00,4.0,,0.0,0.0,100.0,1016.1,,,,1.0
16250,천안,2022-11-09 03:00,3.5,,0.4,0.0,100.0,1015.9,,,,4.0
16251,천안,2022-11-09 04:00,3.1,,0.7,110.0,100.0,1016.0,,,,1.0
16252,천안,2022-11-09 05:00,2.8,,0.2,0.0,100.0,1016.4,,,,5.0
16253,천안,2022-11-09 06:00,2.8,,0.8,90.0,100.0,1016.6,,,,1.0
16254,천안,2022-11-09 07:00,2.4,,0.6,90.0,100.0,1016.7,,,,9.0
16255,천안,2022-11-09 08:00,3.4,,0.2,0.0,100.0,1017.2,0.0,,,4.0
16256,천안,2022-11-09 09:00,5.1,,0.0,0.0,100.0,1017.5,0.0,,,3.0
16257,천안,2022-11-09 10:00,7.7,,0.0,0.0,100.0,1017.2,0.0,,,10.0
16258,천안,2022-11-09 11:00,8.1,,0.9,110.0,100.0,1016.9,0.0,,,8.0
16259,천안,2022-11-09 12:00,9.5,,0.8,230.0,99.0,1016.3,0.0,,,6.0
16260,천안,2022-11-09 13:00,14.1,,1.0,200.0,68.0,1015.5,1.0,,,6.0
16261,천안,2022-11-09 14:00,14.7,,1.2,230.0,54.0,1014.5,1.0,,,7.0
16262,천안,2022-11-09 15:00,16.1,,2.1,270.0,49.0,1014.1,0.6,,,8.0
16263,천안,2022-11-09 16:00,15.0,,1.2,320.0,55.0,1014.2,0.3,,,6.0
16264,천안,2022-11-09 17:00,13.7,,0.2,0.0,61.0,1014.4,0.0,,,6.0
16265,천안,2022-11-09 18:00,11.5,,0.2,0.0,71.0,1014.6,0.0,,,9.0
16266,천안,2022-11-09 19:00,9.9,,0.0,0.0,79.0,1015.1,,,,9.0
16267,천안,2022-11-09 20:00,8.9,,0.1,0.0,88.0,1015.2,,,,9.0
16268,천안,2022-11-09 21:00,7.9,,0.3,0.0,94.0,1015.3,,,,7.0
16269,천안,2022-11-09 22:00,6.9,,0.0,0.0,98.0,1015.3,,,,4.0
16270,천안,2022-11-09 23:00,6.2,,0.0,0.0,100.0,1015.4,,,,7.0
16271,천안,2022-11-10 00:00,5.5,,0.5,70.0,100.0,1015.0,,,,7.0
16272,천안,2022-11-10 01:00,5.3,,0.1,0.0,100.0,1015.1,,,,8.0
16273,천안,2022-11-10 02:00,5.1,,0.0,0.0,100.0,1015.2,,,,7.0
16274,천안,2022-11-10 03:00,4.6,,0.1,0.0,100.0,1015.0,,,,7.0
16275,천안,2022-11-10 04:00,4.1,,0.3,0.0,100.0,1014.8,,,,9.0
16276,천안,2022-11-10 05:00,3.6,,0.6,160.0,100.0,1014.7,,,,1.0
16277,천안,2022-11-10 06:00,4.0,,0.0,0.0,100.0,1014.9,,,,10.0
16278,천안,2022-11-10 07:00,3.6,,0.1,0.0,100.0,1015.1,,,,9.0
16279,천안,2022-11-10 08:00,3.7,,0.1,0.0,100.0,1015.8,0.0,,,10.0
16280,천안,2022-11-10 09:00,4.6,,0.4,0.0,100.0,1016.1,0.0,,,4.0
16281,천안,2022-11-10 10:00,6.9,,0.2,0.0,100.0,1016.1,0.1,,,5.0
16282,천안,2022-11-10 11:00,11.8,,0.8,140.0,87.0,1015.9,1.0,,,1.0
16283,천안,2022-11-10 12:00,15.0,,1.2,140.0,66.0,1015.3,1.0,,,0.0
16284,천안,2022-11-10 13:00,16.6,,1.4,180.0,57.0,1014.4,1.0,,,0.0
16285,천안,2022-11-10 14:00,17.7,,1.2,140.0,52.0,1013.4,1.0,,,0.0
16286,천안,2022-11-10 15:00,18.2,,1.0,160.0,50.0,1013.1,1.0,,,0.0
16287,천안,2022-11-10 16:00,18.0,,0.9,180.0,50.0,1013.4,1.0,,,6.0
16288,천안,2022-11-10 17:00,17.1,,0.4,0.0,54.0,1013.7,0.4,,,4.0
16289,천안,2022-11-10 18:00,13.7,,0.1,0.0,70.0,1014.3,0.0,,,1.0
16290,천안,2022-11-10 19:00,11.6,,0.3,0.0,80.0,1014.9,,,,0.0
16291,천안,2022-11-10 20:00,10.0,,0.1,0.0,89.0,1014.9,,,,5.0
16292,천안,2022-11-10 21:00,9.3,,0.4,0.0,94.0,1015.2,,,,5.0
16293,천안,2022-11-10 22:00,8.1,,0.5,160.0,98.0,1015.5,,,,4.0
16294,천안,2022-11-10 23:00,8.1,,0.5,110.0,98.0,1015.9,,,,5.0
16295,천안,2022-11-11 00:00,7.1,,0.3,0.0,100.0,1015.7,,,,6.0
16296,천안,2022-11-11 01:00,6.9,,0.0,0.0,100.0,1015.8,,,,8.0
16297,천안,2022-11-11 02:00,6.6,,0.1,0.0,100.0,1015.7,,,,9.0
16298,천안,2022-11-11 03:00,6.5,,0.1,0.0,100.0,1015.8,,,,8.0
16299,천안,2022-11-11 04:00,6.3,,0.0,0.0,100.0,1015.8,,,,6.0
16300,천안,2022-11-11 05:00,5.8,,0.0,0.0,100.0,1015.8,,,,2.0
16301,천안,2022-11-11 06:00,5.2,,0.3,0.0,100.0,1016.0,,,,0.0
16302,천안,2022-11-11 07:00,5.0,,0.0,0.0,100.0,1016.4,,,,1.0
16303,천안,2022-11-11 08:00,5.5,,0.1,0.0,100.0,1016.8,0.2,,,2.0
16304,천안,2022-11-11 09:00,8.8,,0.0,0.0,95.0,1017.1,1.0,,,6.0
16305,천안,2022-11-11 10:00,13.1,,0.3,0.0,78.0,1017.1,0.9,,,6.0
16306,천안,2022-11-11 11:00,16.7,,0.9,140.0,60.0,1016.7,0.9,,,7.0
16307,천안,2022-11-11 12:00,18.6,,2.2,160.0,51.0,1016.0,1.0,,,0.0
16308,천안,2022-11-11 13:00,19.7,,2.2,140.0,45.0,1015.0,1.0,,,0.0
16309,천안,2022-11-11 14:00,21.0,,1.7,180.0,40.0,1014.4,1.0,,,0.0
16310,천안,2022-11-11 15:00,21.1,,1.2,180.0,38.0,1014.0,1.0,,,0.0
16311,천안,2022-11-11 16:00,20.9,,0.4,0.0,38.0,1014.0,1.0,,,0.0
16312,천안,2022-11-11 17:00,19.6,,0.4,0.0,42.0,1014.0,0.9,,,0.0
16313,천안,2022-11-11 18:00,15.3,,0.2,0.0,60.0,1014.2,0.0,,,0.0
16314,천안,2022-11-11 19:00,13.3,,0.2,0.0,68.0,1014.5,,,,0.0
16315,천안,2022-11-11 20:00,11.5,,0.6,140.0,74.0,1014.7,,,,0.0
16316,천안,2022-11-11 21:00,10.6,,0.3,0.0,78.0,1014.7,,,,0.0
16317,천안,2022-11-11 22:00,9.8,,0.0,0.0,86.0,1014.7,,,,4.0
16318,천안,2022-11-11 23:00,9.1,,0.1,0.0,90.0,1014.4,,,,0.0
16319,천안,2022-11-12 00:00,8.4,,0.8,230.0,94.0,1014.2,,,,1.0
16320,천안,2022-11-12 01:00,7.8,,0.0,0.0,96.0,1014.0,,,,0.0
16321,천안,2022-11-12 02:00,7.4,,0.0,0.0,98.0,1013.6,,,,0.0
16322,천안,2022-11-12 03:00,7.1,,0.6,110.0,99.0,1013.0,,,,0.0
16323,천안,2022-11-12 04:00,6.3,,0.8,230.0,100.0,1012.6,,,,6.0
16324,천안,2022-11-12 05:00,6.4,,0.0,0.0,100.0,1012.2,,,,1.0
16325,천안,2022-11-12 06:00,6.3,,0.4,0.0,100.0,1011.9,,,,4.0
16326,천안,2022-11-12 07:00,7.2,,1.2,90.0,100.0,1011.5,,,,9.0
16327,천안,2022-11-12 08:00,8.5,,0.1,0.0,99.0,1011.7,0.0,,,10.0
16328,천안,2022-11-12 09:00,9.7,,0.8,110.0,96.0,1011.4,0.0,,,9.0
16329,천안,2022-11-12 10:00,13.4,,1.3,110.0,85.0,1010.7,0.0,,,9.0
16330,천안,2022-11-12 11:00,17.4,,2.3,90.0,65.0,1009.5,0.9,,,5.0
16331,천안,2022-11-12 12:00,19.4,,2.3,140.0,57.0,1008.5,1.0,,,5.0
16332,천안,2022-11-12 13:00,20.7,,2.2,140.0,55.0,1006.6,0.4,,,8.0
16333,천안,2022-11-12 14:00,22.0,,2.0,140.0,54.0,1005.0,0.2,,,8.0
16334,천안,2022-11-12 15:00,22.7,,1.3,160.0,52.0,1004.2,0.0,,,8.0
16335,천안,2022-11-12 16:00,22.9,,2.0,180.0,53.0,1003.8,0.0,,,10.0
16336,천안,2022-11-12 17:00,22.5,,2.3,200.0,58.0,1003.1,0.0,,,10.0
16337,천안,2022-11-12 18:00,21.8,,1.5,200.0,62.0,1002.7,0.0,,,9.0
16338,천안,2022-11-12 19:00,19.3,,0.5,180.0,84.0,1002.3,,,,10.0
16339,천안,2022-11-12 20:00,19.1,,0.7,250.0,86.0,1001.5,,,,10.0
16340,천안,2022-11-12 21:00,18.8,0.7,1.3,250.0,92.0,1001.1,,,,10.0
16341,천안,2022-11-12 22:00,18.2,,1.5,140.0,99.0,999.5,,,,10.0
16342,천안,2022-11-12 23:00,18.3,,1.9,230.0,99.0,999.2,,,,10.0
16343,천안,2022-11-13 00:00,17.7,13.8,0.9,270.0,99.0,999.5,,,,10.0
16344,천안,2022-11-13 01:00,18.1,,2.3,270.0,99.0,999.5,,,,9.0
16345,천안,2022-11-13 02:00,17.2,,2.3,270.0,99.0,999.9,,,,9.0
16346,천안,2022-11-13 03:00,14.3,0.4,1.8,290.0,99.0,1000.8,,,,9.0
16347,천안,2022-11-13 04:00,12.7,,2.9,270.0,99.0,1001.4,,,,9.0
16348,천안,2022-11-13 05:00,11.3,,4.5,270.0,96.0,1002.1,,,,8.0
16349,천안,2022-11-13 06:00,10.8,,4.0,270.0,92.0,1002.3,,,,10.0
16350,천안,2022-11-13 07:00,10.3,,3.6,270.0,93.0,1002.9,,,,10.0
16351,천안,2022-11-13 08:00,10.2,,3.0,250.0,90.0,1004.0,0.0,,,9.0
16352,천안,2022-11-13 09:00,10.0,,2.6,250.0,91.0,1004.6,0.0,,,10.0
16353,천안,2022-11-13 10:00,10.1,,1.7,270.0,89.0,1005.0,0.0,,,10.0
16354,천안,2022-11-13 11:00,10.2,,2.3,270.0,83.0,1005.4,0.0,,,10.0
16355,천안,2022-11-13 12:00,10.2,,1.9,250.0,85.0,1006.0,0.0,,,9.0
16356,천안,2022-11-13 13:00,10.6,,3.5,250.0,81.0,1005.8,0.0,,,9.0
16357,천안,2022-11-13 14:00,10.7,,1.8,270.0,81.0,1006.0,0.0,,,9.0
16358,천안,2022-11-13 15:00,11.2,,1.6,290.0,77.0,1005.7,0.0,,,10.0
16359,천안,2022-11-13 16:00,10.7,,1.0,270.0,78.0,1005.9,0.0,,,10.0
16360,천안,2022-11-13 17:00,10.5,,1.1,290.0,77.0,1007.4,0.0,,,6.0
16361,천안,2022-11-13 18:00,10.2,,0.8,250.0,80.0,1008.5,0.0,,,10.0
16362,천안,2022-11-13 19:00,10.1,,0.7,270.0,80.0,1009.2,,,,10.0
16363,천안,2022-11-13 20:00,9.9,,0.3,0.0,81.0,1009.7,,,,9.0
16364,천안,2022-11-13 21:00,10.0,,0.5,50.0,81.0,1009.4,,,,10.0
16365,천안,2022-11-13 22:00,9.7,,0.1,0.0,85.0,1009.7,,,,9.0
16366,천안,2022-11-13 23:00,9.6,,0.0,0.0,89.0,1010.1,,,,9.0
16367,천안,2022-11-14 00:00,9.8,,0.1,0.0,85.0,1010.1,,,,10.0
16368,천안,2022-11-14 01:00,8.8,,0.4,0.0,94.0,1009.7,,,,8.0
16369,천안,2022-11-14 02:00,8.3,,0.0,0.0,98.0,1009.8,,,,9.0
16370,천안,2022-11-14 03:00,8.2,,0.2,0.0,100.0,1010.1,,,,9.0
16371,천안,2022-11-14 04:00,8.3,,0.1,0.0,100.0,1010.0,,,,9.0
16372,천안,2022-11-14 05:00,8.2,,0.1,0.0,100.0,1009.6,,,,9.0
16373,천안,2022-11-14 06:00,8.3,,0.7,110.0,100.0,1009.2,,,,0.0
16374,천안,2022-11-14 07:00,7.6,,0.2,0.0,100.0,1009.0,,,,0.0
16375,천안,2022-11-14 08:00,7.1,,0.3,0.0,100.0,1009.5,0.0,,,8.0
16376,천안,2022-11-14 09:00,8.7,,0.7,160.0,100.0,1010.0,0.4,,,8.0
16377,천안,2022-11-14 10:00,10.4,,0.6,140.0,92.0,1009.5,0.0,,,9.0
16378,천안,2022-11-14 11:00,12.6,,0.7,180.0,76.0,1008.9,0.1,,,9.0
16379,천안,2022-11-14 12:00,13.1,,1.6,290.0,71.0,1007.6,0.4,,,9.0
16380,천안,2022-11-14 13:00,14.6,,1.9,290.0,56.0,1007.3,0.7,,,9.0
16381,천안,2022-11-14 14:00,13.9,,1.6,340.0,65.0,1006.7,0.4,,,9.0
16382,천안,2022-11-14 15:00,13.5,,3.9,250.0,59.0,1006.2,0.4,,,6.0
16383,천안,2022-11-14 16:00,11.8,,3.1,340.0,64.0,1006.6,0.4,,,5.0
16384,천안,2022-11-14 17:00,10.6,,2.5,320.0,65.0,1006.8,0.5,,,5.0
16385,천안,2022-11-14 18:00,9.6,,1.6,340.0,69.0,1007.2,0.0,,,6.0
16386,천안,2022-11-14 19:00,8.9,,1.5,290.0,68.0,1007.7,,,,6.0
16387,천안,2022-11-14 20:00,8.1,,1.9,290.0,70.0,1007.7,,,,3.0
16388,천안,2022-11-14 21:00,7.4,,1.3,270.0,72.0,1007.9,,,,1.0
