ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÇöÁö±â¾Ð(hPa),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§)
189,¼­±ÍÆ÷,2022-07-06 10:00,28.9,,1.4,230,84,1003.1,1,,,8
189,¼­±ÍÆ÷,2022-07-06 11:00,28.2,,1.6,230,91,1003.3,.5,,,9
189,¼­±ÍÆ÷,2022-07-06 12:00,28.7,,1.5,200,91,1003.1,.3,,,9
189,¼­±ÍÆ÷,2022-07-06 13:00,28.8,,1.7,230,88,1002.8,.5,,,9
189,¼­±ÍÆ÷,2022-07-06 14:00,29,,1.7,230,89,1002.6,.7,,,9
189,¼­±ÍÆ÷,2022-07-06 15:00,28.5,,1.8,200,92,1002.3,.5,,,9
189,¼­±ÍÆ÷,2022-07-06 16:00,28.2,,1.2,230,94,1002.4,.2,,,10
189,¼­±ÍÆ÷,2022-07-06 17:00,28.4,,1.7,200,94,1002.3,.1,,,9
189,¼­±ÍÆ÷,2022-07-06 18:00,28.1,,.8,180,94,1002.2,.1,,,9
189,¼­±ÍÆ÷,2022-07-06 19:00,27.5,,1.1,200,95,1002.4,.1,,,6
189,¼­±ÍÆ÷,2022-07-06 20:00,27.4,,1.3,200,98,1002.9,0,,,6
189,¼­±ÍÆ÷,2022-07-06 21:00,27.3,,.9,200,97,1003.6,,,,9
189,¼­±ÍÆ÷,2022-07-06 22:00,27.3,,.4,0,95,1003.9,,,,9
189,¼­±ÍÆ÷,2022-07-06 23:00,27.3,,.7,200,96,1004.1,,,,8
189,¼­±ÍÆ÷,2022-07-07 00:00,27.3,,1.2,200,95,1004.1,,,,9
189,¼­±ÍÆ÷,2022-07-07 01:00,27.2,,1.1,200,97,1004,,,,6
189,¼­±ÍÆ÷,2022-07-07 02:00,27.3,,.9,200,96,1003.7,,,,5
189,¼­±ÍÆ÷,2022-07-07 03:00,27.2,,1,230,95,1003.3,,,,9
189,¼­±ÍÆ÷,2022-07-07 04:00,27.2,,1,250,96,1003.4,,,,7
189,¼­±ÍÆ÷,2022-07-07 05:00,27,,.9,250,97,1003.4,,,,9
189,¼­±ÍÆ÷,2022-07-07 06:00,26.9,,1,250,98,1003.7,0,,,9
189,¼­±ÍÆ÷,2022-07-07 07:00,27,,1.3,200,97,1003.8,.1,,,10
189,¼­±ÍÆ÷,2022-07-07 08:00,27.2,,.9,230,98,1004,0,,,8
189,¼­±ÍÆ÷,2022-07-07 09:00,28.2,,1.2,230,94,1003.9,.4,,,8
189,¼­±ÍÆ÷,2022-07-07 10:00,28.1,,2,200,93,1003.7,.4,,,9
189,¼­±ÍÆ÷,2022-07-07 11:00,28.3,,2.1,200,93,1003.6,0,,,9
189,¼­±ÍÆ÷,2022-07-07 12:00,28,,2.8,230,95,1003.4,0,,,9
189,¼­±ÍÆ÷,2022-07-07 13:00,28,,3.4,230,95,1003,0,,,9
189,¼­±ÍÆ÷,2022-07-07 14:00,28.4,,4.1,200,93,1002.3,0,,,8
189,¼­±ÍÆ÷,2022-07-07 15:00,28.3,,2.6,230,94,1002.1,.2,,,9
189,¼­±ÍÆ÷,2022-07-07 16:00,28.4,,2.5,230,93,1002,0,,,9
189,¼­±ÍÆ÷,2022-07-07 17:00,28.1,,2.1,230,93,1001.7,0,,,9
189,¼­±ÍÆ÷,2022-07-07 18:00,27.9,,2,230,95,1001.6,0,,,9
189,¼­±ÍÆ÷,2022-07-07 19:00,27.7,,1.4,230,96,1001.8,0,,,5
189,¼­±ÍÆ÷,2022-07-07 20:00,27.5,,1.4,250,96,1001.9,0,,,6
189,¼­±ÍÆ÷,2022-07-07 21:00,27.4,,1.1,250,97,1002.2,,,,9
189,¼­±ÍÆ÷,2022-07-07 22:00,27,.3,1.2,250,99,1002.3,,,,10
189,¼­±ÍÆ÷,2022-07-07 23:00,27.1,0,1.6,250,98,1002.2,,,,9
189,¼­±ÍÆ÷,2022-07-08 00:00,26.9,.1,1.5,270,98,1002.1,,,,10
189,¼­±ÍÆ÷,2022-07-08 01:00,26.6,.4,1.4,250,99,1001.7,,,,10
189,¼­±ÍÆ÷,2022-07-08 02:00,26.6,0,1.4,250,99,1001,,,,10
189,¼­±ÍÆ÷,2022-07-08 03:00,26.5,0,2.1,250,99,1000.5,,,,7
189,¼­±ÍÆ÷,2022-07-08 04:00,26.6,,1.5,250,98,1000.4,,,,9
189,¼­±ÍÆ÷,2022-07-08 05:00,26.6,0,1.5,270,99,1000.3,,,,10
189,¼­±ÍÆ÷,2022-07-08 06:00,26.5,.1,.9,270,99,1000.4,0,,,10
189,¼­±ÍÆ÷,2022-07-08 07:00,27,0,2,270,97,1000.4,.6,,,10
189,¼­±ÍÆ÷,2022-07-08 08:00,27.3,,1.3,250,96,1000.3,0,,,8
189,¼­±ÍÆ÷,2022-07-08 09:00,28.1,,1.4,250,92,1000.1,.1,,,9
189,¼­±ÍÆ÷,2022-07-08 10:00,28.3,,2.8,230,90,999.9,.5,,,7
189,¼­±ÍÆ÷,2022-07-08 11:00,28.5,,3.1,230,91,999.7,.5,,,7
189,¼­±ÍÆ÷,2022-07-08 12:00,29.1,,3.2,230,89,999.4,.9,,,7
189,¼­±ÍÆ÷,2022-07-08 13:00,29.3,,3,250,89,998.7,.7,,,8
189,¼­±ÍÆ÷,2022-07-08 14:00,28.9,,3.6,230,90,998.3,.8,,,4
189,¼­±ÍÆ÷,2022-07-08 15:00,29.1,,3.7,230,87,997.5,1,,,4
189,¼­±ÍÆ÷,2022-07-08 16:00,29.1,,2.8,230,87,997.3,1,,,3
189,¼­±ÍÆ÷,2022-07-08 17:00,28.4,,3.4,250,91,996.7,1,,,2
189,¼­±ÍÆ÷,2022-07-08 18:00,27.7,,3.2,230,93,996.7,1,,,2
189,¼­±ÍÆ÷,2022-07-08 19:00,27.5,,2,250,93,997,.6,,,7
189,¼­±ÍÆ÷,2022-07-08 20:00,27.8,,.9,250,92,997.4,0,,,3
189,¼­±ÍÆ÷,2022-07-08 21:00,27.6,,.8,70,94,998,,,,7
189,¼­±ÍÆ÷,2022-07-08 22:00,27,,.9,180,96,998.1,,,,1
189,¼­±ÍÆ÷,2022-07-08 23:00,26.6,,.3,0,96,997.9,,,,3
189,¼­±ÍÆ÷,2022-07-09 00:00,26.5,,.6,250,90,997.5,,,,2
189,¼­±ÍÆ÷,2022-07-09 01:00,25.9,,1.2,230,91,996.8,,,,1
189,¼­±ÍÆ÷,2022-07-09 02:00,26.1,,.5,250,85,996.2,,,,4
189,¼­±ÍÆ÷,2022-07-09 03:00,25.6,,.4,0,95,996,,,,3
189,¼­±ÍÆ÷,2022-07-09 04:00,25.7,,.7,340,96,996.2,,,,0
189,¼­±ÍÆ÷,2022-07-09 05:00,25.7,,.9,360,88,996.6,,,,0
189,¼­±ÍÆ÷,2022-07-09 06:00,25.8,,1.6,360,81,997,0,,,0
189,¼­±ÍÆ÷,2022-07-09 07:00,26.4,,1.9,50,81,997.4,.7,,,0
189,¼­±ÍÆ÷,2022-07-09 08:00,27.4,,1.1,50,73,997.4,1,,,0
189,¼­±ÍÆ÷,2022-07-09 09:00,27.8,,.9,140,72,997.4,1,,,0
189,¼­±ÍÆ÷,2022-07-09 10:00,27.5,,1.5,160,75,997.2,1,,,0
189,¼­±ÍÆ÷,2022-07-09 11:00,28.4,,2.8,180,73,997.3,1,,,0
189,¼­±ÍÆ÷,2022-07-09 12:00,28.8,,2.7,180,74,997.2,1,,,0
189,¼­±ÍÆ÷,2022-07-09 13:00,30,,2.9,180,72,996.9,1,,,0
189,¼­±ÍÆ÷,2022-07-09 14:00,30.1,,2.9,180,69,996.6,1,,,0
189,¼­±ÍÆ÷,2022-07-09 15:00,29.2,,2.3,200,72,996.3,1,,,0
189,¼­±ÍÆ÷,2022-07-09 16:00,29.3,,3.1,180,72,996.6,1,,,0
189,¼­±ÍÆ÷,2022-07-09 17:00,28.9,,2.3,180,73,996.7,1,,,0
189,¼­±ÍÆ÷,2022-07-09 18:00,28.5,,1.1,160,76,997,1,,,0
189,¼­±ÍÆ÷,2022-07-09 19:00,27.8,,.9,160,79,997.2,.9,,,0
189,¼­±ÍÆ÷,2022-07-09 20:00,27.1,,.8,230,84,997.7,0,,,1
189,¼­±ÍÆ÷,2022-07-09 21:00,27,,1,270,82,998.3,,,,0
189,¼­±ÍÆ÷,2022-07-09 22:00,26.4,,.6,290,81,998.6,,,,0
189,¼­±ÍÆ÷,2022-07-09 23:00,26.6,,1,270,78,998.9,,,,0
189,¼­±ÍÆ÷,2022-07-10 00:00,26.3,,.7,20,75,999.3,,,,0
189,¼­±ÍÆ÷,2022-07-10 01:00,26.2,,1.2,20,75,999,,,,0
189,¼­±ÍÆ÷,2022-07-10 02:00,26.1,,1.1,360,74,998.7,,,,0
189,¼­±ÍÆ÷,2022-07-10 03:00,25.7,,1.2,360,76,998.6,,,,0
189,¼­±ÍÆ÷,2022-07-10 04:00,25.5,,1.3,360,77,998.6,,,,0
189,¼­±ÍÆ÷,2022-07-10 05:00,25.4,,1.3,20,77,998.9,,,,0
189,¼­±ÍÆ÷,2022-07-10 06:00,25.2,,1.3,360,78,999.4,0,,,2
189,¼­±ÍÆ÷,2022-07-10 07:00,26.5,,.4,0,77,999.8,.5,,,3
189,¼­±ÍÆ÷,2022-07-10 08:00,27.3,,.4,0,79,1000.1,.9,,,5
189,¼­±ÍÆ÷,2022-07-10 09:00,28.5,,1.1,230,73,1000.1,1,,,6
189,¼­±ÍÆ÷,2022-07-10 10:00,28.8,,1.4,230,74,1000.5,1,,,6
189,¼­±ÍÆ÷,2022-07-10 11:00,28.8,,1.4,160,80,1000.8,1,,,7
189,¼­±ÍÆ÷,2022-07-10 12:00,29.8,,1.6,200,77,1000.8,1,,,7
189,¼­±ÍÆ÷,2022-07-10 13:00,30.2,,1.8,200,72,1000.8,1,,,6
189,¼­±ÍÆ÷,2022-07-10 14:00,29.7,,2.5,180,77,1000.3,1,,,3
189,¼­±ÍÆ÷,2022-07-10 15:00,29.1,,1.6,230,81,1000.3,1,,,6
189,¼­±ÍÆ÷,2022-07-10 16:00,29,,1.7,180,78,1000.2,.9,,,5
189,¼­±ÍÆ÷,2022-07-10 17:00,29.1,,1.7,160,78,999.6,1,,,2
189,¼­±ÍÆ÷,2022-07-10 18:00,28.3,,1.7,180,81,999.6,1,,,4
189,¼­±ÍÆ÷,2022-07-10 19:00,27.7,,1,180,85,1000.1,.9,,,4
189,¼­±ÍÆ÷,2022-07-10 20:00,27.5,,.6,90,86,1000.2,0,,,3
189,¼­±ÍÆ÷,2022-07-10 21:00,27.4,,.8,70,86,1000.5,,,,4
189,¼­±ÍÆ÷,2022-07-10 22:00,27.1,,.8,70,88,1000.8,,,,4
189,¼­±ÍÆ÷,2022-07-10 23:00,27.4,,.8,20,84,1000.9,,,,4
189,¼­±ÍÆ÷,2022-07-11 00:00,27.2,,1,360,82,1000.7,,,,6
189,¼­±ÍÆ÷,2022-07-11 01:00,26.9,,.4,0,88,1000.4,,,,8
189,¼­±ÍÆ÷,2022-07-11 02:00,26.9,,.5,250,85,1000.2,,,,8
189,¼­±ÍÆ÷,2022-07-11 03:00,26.9,.1,.2,0,87,999.9,,,,10
189,¼­±ÍÆ÷,2022-07-11 04:00,26.5,0,.8,290,84,1000.5,,,,10
189,¼­±ÍÆ÷,2022-07-11 05:00,24.5,4.7,.4,0,96,999.6,,,,10
189,¼­±ÍÆ÷,2022-07-11 06:00,24.4,0,1.6,360,98,999.6,0,,,10
189,¼­±ÍÆ÷,2022-07-11 07:00,24.6,,.6,230,98,1000,0,,,10
189,¼­±ÍÆ÷,2022-07-11 08:00,23.6,11.9,1.4,320,99,1000.2,0,,,10
189,¼­±ÍÆ÷,2022-07-11 09:00,23.1,53.8,3.1,270,99,1001.1,0,,,10
189,¼­±ÍÆ÷,2022-07-11 10:00,23.4,13.4,2.2,50,99,998.4,0,,,10
189,¼­±ÍÆ÷,2022-07-11 11:00,24.3,1.1,1.5,200,99,1001,0,,,10
189,¼­±ÍÆ÷,2022-07-11 12:00,25.1,.2,.3,0,99,1000.7,0,,,10
189,¼­±ÍÆ÷,2022-07-11 13:00,26.3,,2.9,200,95,1000.5,0,,,10
189,¼­±ÍÆ÷,2022-07-11 14:00,27,,2.4,200,90,1000.4,.2,,,9
189,¼­±ÍÆ÷,2022-07-11 15:00,27.7,,2.3,230,87,1000.1,.5,,,9
189,¼­±ÍÆ÷,2022-07-11 16:00,27.6,,1.4,230,89,1000,.5,,,10
189,¼­±ÍÆ÷,2022-07-11 17:00,27.3,,1.1,230,90,1000.1,.1,,,9
189,¼­±ÍÆ÷,2022-07-11 18:00,27.1,,1.9,230,93,1000.6,.2,,,8
189,¼­±ÍÆ÷,2022-07-11 19:00,26.3,,1,230,97,1000.7,0,,,5
189,¼­±ÍÆ÷,2022-07-11 20:00,26.4,,.9,230,97,1001.4,0,,,7
189,¼­±ÍÆ÷,2022-07-11 21:00,26.5,,.4,0,97,1002,,,,9
189,¼­±ÍÆ÷,2022-07-11 22:00,26.4,,.3,0,96,1002.6,,,,8
189,¼­±ÍÆ÷,2022-07-11 23:00,26.3,,.4,0,93,1002.6,,,,7
189,¼­±ÍÆ÷,2022-07-12 00:00,26.2,,.2,0,93,1002.5,,,,9
189,¼­±ÍÆ÷,2022-07-12 01:00,25.3,,.5,360,94,1002.2,,,,6
189,¼­±ÍÆ÷,2022-07-12 02:00,25.7,,.4,0,91,1001.9,,,,8
189,¼­±ÍÆ÷,2022-07-12 03:00,25.7,,.3,0,92,1001.6,,,,8
189,¼­±ÍÆ÷,2022-07-12 04:00,25.5,,1,360,90,1001.4,,,,8
189,¼­±ÍÆ÷,2022-07-12 05:00,25.4,,1,360,89,1001.5,,,,7
189,¼­±ÍÆ÷,2022-07-12 06:00,25.1,,1.4,360,91,1001.9,0,,,8
189,¼­±ÍÆ÷,2022-07-12 07:00,26.4,,1.1,360,88,1001.9,.1,,,7
189,¼­±ÍÆ÷,2022-07-12 08:00,27,,.2,0,93,1001.9,.4,,,9
189,¼­±ÍÆ÷,2022-07-12 09:00,27.8,,1.3,180,92,1002,.6,,,9
189,¼­±ÍÆ÷,2022-07-12 10:00,27.6,,1.2,180,93,1002.5,.8,,,9
189,¼­±ÍÆ÷,2022-07-12 11:00,28.2,,1.4,180,90,1002.8,.2,,,9
189,¼­±ÍÆ÷,2022-07-12 12:00,28.4,,1.2,160,88,1002.6,.1,,,9
189,¼­±ÍÆ÷,2022-07-12 13:00,28.7,,2.5,180,88,1002,.7,,,4
189,¼­±ÍÆ÷,2022-07-12 14:00,29,,1.7,180,86,1002,.9,,,9
189,¼­±ÍÆ÷,2022-07-12 15:00,28.6,,1.1,90,87,1001.9,.2,,,9
189,¼­±ÍÆ÷,2022-07-12 16:00,27.7,,1.7,70,91,1001.8,0,,,10
189,¼­±ÍÆ÷,2022-07-12 17:00,27.8,,1.6,70,91,1001.7,0,,,10
189,¼­±ÍÆ÷,2022-07-12 18:00,27.3,,1.4,90,94,1001.8,0,,,10
189,¼­±ÍÆ÷,2022-07-12 19:00,27.2,,1.1,50,94,1001.8,0,,,9
189,¼­±ÍÆ÷,2022-07-12 20:00,26.9,0,1,90,95,1001.9,0,,,10
189,¼­±ÍÆ÷,2022-07-12 21:00,26.9,,.8,70,95,1002.3,,,,10
189,¼­±ÍÆ÷,2022-07-12 22:00,26.9,,1,70,94,1002.6,,,,7
189,¼­±ÍÆ÷,2022-07-12 23:00,26.7,,1.2,90,94,1002.5,,,,9
189,¼­±ÍÆ÷,2022-07-13 00:00,26.5,,1.2,70,95,1002.4,,,,8
189,¼­±ÍÆ÷,2022-07-13 01:00,26.5,,1.1,50,95,1002.1,,,,10
189,¼­±ÍÆ÷,2022-07-13 02:00,26.4,,1.2,70,95,1001.8,,,,8
189,¼­±ÍÆ÷,2022-07-13 03:00,26.4,,1.1,50,95,1001.6,,,,10
189,¼­±ÍÆ÷,2022-07-13 04:00,25.7,,1.7,50,99,1001.5,,,,10
189,¼­±ÍÆ÷,2022-07-13 05:00,25.4,.1,1.2,20,99,1001.4,,,,10
189,¼­±ÍÆ÷,2022-07-13 06:00,25.5,0,1.1,20,99,1001.5,0,,,10
189,¼­±ÍÆ÷,2022-07-13 07:00,25.9,,.8,20,97,1001.7,0,,,10
189,¼­±ÍÆ÷,2022-07-13 08:00,26.6,,.9,70,94,1001.8,0,,,10
189,¼­±ÍÆ÷,2022-07-13 09:00,27.8,,.8,50,91,1001.9,0,,,9
189,¼­±ÍÆ÷,2022-07-13 10:00,27.7,,1.4,160,91,1001.6,0,,,9
189,¼­±ÍÆ÷,2022-07-13 11:00,28.1,,.9,140,92,1001.4,0,,,9
189,¼­±ÍÆ÷,2022-07-13 12:00,27.9,,1.2,180,93,1001,0,,,9
189,¼­±ÍÆ÷,2022-07-13 13:00,28.5,,1.9,200,93,1000.4,0,,,10
189,¼­±ÍÆ÷,2022-07-13 14:00,29.3,,2,230,89,999.9,.4,,,9
189,¼­±ÍÆ÷,2022-07-13 15:00,29.2,,2.3,230,87,999.4,.3,,,10
189,¼­±ÍÆ÷,2022-07-13 16:00,29.1,,2,250,87,999,0,,,9
189,¼­±ÍÆ÷,2022-07-13 17:00,28.8,,2.1,230,89,998.6,.1,,,9
189,¼­±ÍÆ÷,2022-07-13 18:00,29,,1.6,230,87,998.2,.1,,,8
189,¼­±ÍÆ÷,2022-07-13 19:00,28.2,,2.1,230,91,998.3,.5,,,8
189,¼­±ÍÆ÷,2022-07-13 20:00,27.7,,1,250,93,998.3,0,,,6
189,¼­±ÍÆ÷,2022-07-13 21:00,27.8,,1.6,250,91,998.6,,,,7
189,¼­±ÍÆ÷,2022-07-13 22:00,27.6,,1.5,270,91,998.6,,,,9
189,¼­±ÍÆ÷,2022-07-13 23:00,27.5,,.9,250,93,998.5,,,,8
189,¼­±ÍÆ÷,2022-07-14 00:00,27.6,,1.8,270,92,998.3,,,,9
189,¼­±ÍÆ÷,2022-07-14 01:00,27.3,,1.4,250,95,997.9,,,,9
189,¼­±ÍÆ÷,2022-07-14 02:00,27.3,,1.1,250,96,997.8,,,,7
189,¼­±ÍÆ÷,2022-07-14 03:00,27.2,,1.2,250,97,997.3,,,,9
189,¼­±ÍÆ÷,2022-07-14 04:00,27.1,,1.2,250,98,996.9,,,,9
189,¼­±ÍÆ÷,2022-07-14 05:00,27.3,,1.4,250,98,996.7,,,,9
189,¼­±ÍÆ÷,2022-07-14 06:00,27.3,,1.7,250,97,996.5,0,,,10
189,¼­±ÍÆ÷,2022-07-14 07:00,27.7,,1.4,250,94,996.2,0,,,9
189,¼­±ÍÆ÷,2022-07-14 08:00,28.1,,2.4,270,91,996.9,.1,,,10
189,¼­±ÍÆ÷,2022-07-14 09:00,27.7,0,1.6,250,94,997.3,0,,,10
189,¼­±ÍÆ÷,2022-07-14 10:00,27.7,0,2.3,230,94,997,0,,,10
189,¼­±ÍÆ÷,2022-07-14 11:00,27.3,0,3.3,230,98,996.8,0,,,10
189,¼­±ÍÆ÷,2022-07-14 12:00,27.4,0,3.4,230,98,996.4,0,,,10
189,¼­±ÍÆ÷,2022-07-14 13:00,27.9,,4.3,230,96,996.3,0,,,10
189,¼­±ÍÆ÷,2022-07-14 14:00,27.9,,3.8,230,96,996,0,,,10
189,¼­±ÍÆ÷,2022-07-14 15:00,27.9,,3.9,230,97,995.7,0,,,9
189,¼­±ÍÆ÷,2022-07-14 16:00,28.2,,3.3,230,95,995.4,0,,,9
189,¼­±ÍÆ÷,2022-07-14 17:00,28.1,,3.6,230,94,995,0,,,9
189,¼­±ÍÆ÷,2022-07-14 18:00,29.4,,.9,200,84,995.1,.2,,,9
189,¼­±ÍÆ÷,2022-07-14 19:00,29.6,,1.2,20,84,995.7,0,,,9
189,¼­±ÍÆ÷,2022-07-14 20:00,28.6,,1,20,87,996.1,0,,,9
189,¼­±ÍÆ÷,2022-07-14 21:00,27.9,,1.4,20,90,996.1,,,,5
189,¼­±ÍÆ÷,2022-07-14 22:00,27.1,,.4,0,89,996.7,,,,8
189,¼­±ÍÆ÷,2022-07-14 23:00,27,,.3,0,81,996.8,,,,8
189,¼­±ÍÆ÷,2022-07-15 00:00,26.2,,.2,0,86,996.6,,,,7
189,¼­±ÍÆ÷,2022-07-15 01:00,26.3,,.1,0,86,996.4,,,,9
189,¼­±ÍÆ÷,2022-07-15 02:00,26.1,,.2,0,88,996.3,,,,8
189,¼­±ÍÆ÷,2022-07-15 03:00,25.8,,.1,0,89,996.2,,,,9
189,¼­±ÍÆ÷,2022-07-15 04:00,26,,.9,360,86,995.9,,,,10
189,¼­±ÍÆ÷,2022-07-15 05:00,25.4,,.3,0,90,995.7,,,,10
189,¼­±ÍÆ÷,2022-07-15 06:00,25.7,,.2,0,90,996,0,,,10
189,¼­±ÍÆ÷,2022-07-15 07:00,26.4,,1.1,20,86,995.9,0,,,10
189,¼­±ÍÆ÷,2022-07-15 08:00,27.7,,1.5,50,80,995.6,0,,,10
189,¼­±ÍÆ÷,2022-07-15 09:00,27.2,0,.5,180,84,995.5,0,,,10
189,¼­±ÍÆ÷,2022-07-15 10:00,25.4,6.6,.3,0,99,996,0,,,10
189,¼­±ÍÆ÷,2022-07-15 11:00,24.6,6.2,.5,50,99,995.9,0,,,10
189,¼­±ÍÆ÷,2022-07-15 12:00,24.2,2.6,.6,250,99,996.2,0,,,10
189,¼­±ÍÆ÷,2022-07-15 13:00,24.9,4,.8,230,99,995.6,0,,,10
189,¼­±ÍÆ÷,2022-07-15 14:00,25.2,.5,1,320,99,994.8,0,,,10
189,¼­±ÍÆ÷,2022-07-15 15:00,26.8,0,1.6,180,91,993.7,.3,,,10
189,¼­±ÍÆ÷,2022-07-15 16:00,24.7,7.9,1.4,20,99,993.2,0,,,10
189,¼­±ÍÆ÷,2022-07-15 17:00,24.8,3.6,1.3,50,99,992.4,0,,,10
189,¼­±ÍÆ÷,2022-07-15 18:00,25.3,,.9,20,98,992.3,0,,,10
189,¼­±ÍÆ÷,2022-07-15 19:00,25.4,,.9,70,99,992.2,0,,,9
189,¼­±ÍÆ÷,2022-07-15 20:00,25.6,,.8,70,96,992.9,0,,,9
189,¼­±ÍÆ÷,2022-07-15 21:00,25.4,,.3,0,98,993.2,,,,6
189,¼­±ÍÆ÷,2022-07-15 22:00,25,,.8,270,99,993.2,,,,8
189,¼­±ÍÆ÷,2022-07-15 23:00,24.8,,.9,250,99,993,,,,5
189,¼­±ÍÆ÷,2022-07-16 00:00,25.1,,1.8,20,98,992.2,,,,0
189,¼­±ÍÆ÷,2022-07-16 01:00,25.1,,1.5,20,91,992.3,,,,6
189,¼­±ÍÆ÷,2022-07-16 02:00,24.2,,.7,360,96,992.4,,,,5
189,¼­±ÍÆ÷,2022-07-16 03:00,23.7,,1.6,360,96,992.4,,,,8
189,¼­±ÍÆ÷,2022-07-16 04:00,24.1,,.7,340,95,993,,,,7
189,¼­±ÍÆ÷,2022-07-16 05:00,23.5,,1.3,360,95,993.1,,,,2
189,¼­±ÍÆ÷,2022-07-16 06:00,23.5,,1.3,360,97,993.1,0,,,1
189,¼­±ÍÆ÷,2022-07-16 07:00,24.4,,1.3,360,89,993.5,.6,,,3
189,¼­±ÍÆ÷,2022-07-16 08:00,26.1,,.2,0,84,993.8,.7,,,8
189,¼­±ÍÆ÷,2022-07-16 09:00,26.6,,.6,200,85,994.1,.7,,,8
189,¼­±ÍÆ÷,2022-07-16 10:00,27.5,,1,200,82,994.4,.5,,,9
189,¼­±ÍÆ÷,2022-07-16 11:00,27.3,,1.6,230,88,994.5,.3,,,8
189,¼­±ÍÆ÷,2022-07-16 12:00,28.3,,1,180,75,994.6,.4,,,8
189,¼­±ÍÆ÷,2022-07-16 13:00,28.4,,1.3,180,75,994.6,.8,,,8
189,¼­±ÍÆ÷,2022-07-16 14:00,30.5,,1.9,50,54,994.4,.7,,,8
189,¼­±ÍÆ÷,2022-07-16 15:00,30,,1.7,180,67,994.2,1,,,6
189,¼­±ÍÆ÷,2022-07-16 16:00,29.8,,.8,110,62,994.1,1,,,6
189,¼­±ÍÆ÷,2022-07-16 17:00,31.8,,1.8,270,46,994.1,1,,,7
189,¼­±ÍÆ÷,2022-07-16 18:00,30.6,,1.8,250,50,994.2,1,,,6
189,¼­±ÍÆ÷,2022-07-16 19:00,29,,1.7,270,55,994.4,.9,,,7
189,¼­±ÍÆ÷,2022-07-16 20:00,26.9,,.8,250,85,994.8,0,,,3
189,¼­±ÍÆ÷,2022-07-16 21:00,26.9,,.9,360,80,995.3,,,,8
189,¼­±ÍÆ÷,2022-07-16 22:00,27,,1.9,360,76,996.2,,,,10
189,¼­±ÍÆ÷,2022-07-16 23:00,27.3,,1.2,360,71,996.1,,,,10
189,¼­±ÍÆ÷,2022-07-17 00:00,26.6,0,.5,270,71,996.2,,,,10
189,¼­±ÍÆ÷,2022-07-17 01:00,26,0,.8,360,74,996.1,,,,10
189,¼­±ÍÆ÷,2022-07-17 02:00,25,0,.4,0,79,995.9,,,,9
189,¼­±ÍÆ÷,2022-07-17 03:00,25.3,,.5,270,74,995.8,,,,9
189,¼­±ÍÆ÷,2022-07-17 04:00,26.3,,1.3,250,62,995.7,,,,9
189,¼­±ÍÆ÷,2022-07-17 05:00,25.3,,.7,250,70,996.1,,,,9
189,¼­±ÍÆ÷,2022-07-17 06:00,25.3,,.2,0,72,996.5,0,,,9
189,¼­±ÍÆ÷,2022-07-17 07:00,25.6,,.4,0,72,997.2,0,,,9
189,¼­±ÍÆ÷,2022-07-17 08:00,25.7,,.2,0,75,997.7,0,,,10
189,¼­±ÍÆ÷,2022-07-17 09:00,26,0,1.4,270,89,997.5,0,,,10
189,¼­±ÍÆ÷,2022-07-17 10:00,25.9,.1,.6,50,75,997.7,0,,,10
189,¼­±ÍÆ÷,2022-07-17 11:00,26.9,,.9,50,73,997.3,0,,,10
189,¼­±ÍÆ÷,2022-07-17 12:00,28,,.9,200,72,997.1,0,,,10
189,¼­±ÍÆ÷,2022-07-17 13:00,27.6,,1.2,200,79,996.7,0,,,9
189,¼­±ÍÆ÷,2022-07-17 14:00,28,,2.5,230,82,996.6,.3,,,9
189,¼­±ÍÆ÷,2022-07-17 15:00,28.8,,2.4,200,77,996.5,.9,,,8
189,¼­±ÍÆ÷,2022-07-17 16:00,27.8,,1.2,230,73,996.1,.3,,,9
189,¼­±ÍÆ÷,2022-07-17 17:00,27.3,,1,180,80,996.2,0,,,9
189,¼­±ÍÆ÷,2022-07-17 18:00,27.1,,.4,0,88,996.2,0,,,9
189,¼­±ÍÆ÷,2022-07-17 19:00,26.9,,.6,50,93,996.6,0,,,10
189,¼­±ÍÆ÷,2022-07-17 20:00,26.9,,.5,50,91,997,0,,,9
189,¼­±ÍÆ÷,2022-07-17 21:00,27.2,,1.4,70,85,997.3,,,,10
189,¼­±ÍÆ÷,2022-07-17 22:00,25.2,4,2.1,360,94,997.5,,,,10
189,¼­±ÍÆ÷,2022-07-17 23:00,25.1,2.1,1.8,360,96,997,,,,10
189,¼­±ÍÆ÷,2022-07-18 00:00,26.1,0,.6,50,97,996.5,,,,10
189,¼­±ÍÆ÷,2022-07-18 01:00,26.3,,1,180,99,995.9,,,,10
189,¼­±ÍÆ÷,2022-07-18 02:00,26.8,0,1.9,200,99,995.5,,,,10
189,¼­±ÍÆ÷,2022-07-18 03:00,26.9,,1.1,230,99,995,,,,10
189,¼­±ÍÆ÷,2022-07-18 04:00,27.2,,2.4,230,99,994.7,,,,10
189,¼­±ÍÆ÷,2022-07-18 05:00,26.9,,2.7,230,99,994.7,,,,10
