,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
13353,서산,2022-07-11 08:00,23.6,,0.4,0.0,92.0,1002.9,0.0,0.09,,9.0
13354,서산,2022-07-11 09:00,24.1,,1.7,160.0,91.0,1002.8,0.0,0.43,,10.0
13355,서산,2022-07-11 10:00,24.1,0.0,2.5,140.0,92.0,1003.0,0.0,0.5,,10.0
13356,서산,2022-07-11 11:00,24.4,0.0,0.3,0.0,89.0,1003.2,0.0,0.41,,10.0
13357,서산,2022-07-11 12:00,24.5,0.2,2.7,110.0,90.0,1002.7,0.0,0.4,,10.0
13358,서산,2022-07-11 13:00,26.9,0.0,1.9,160.0,81.0,1002.4,0.0,1.11,,8.0
13359,서산,2022-07-11 14:00,28.7,,2.6,250.0,75.0,1002.3,0.2,1.98,,7.0
13360,서산,2022-07-11 15:00,30.1,,2.5,230.0,70.0,1002.2,0.8,2.88,,6.0
13361,서산,2022-07-11 16:00,28.7,0.0,2.5,270.0,72.0,1002.5,0.4,1.48,,5.0
13362,서산,2022-07-11 17:00,28.4,,2.6,290.0,70.0,1002.4,0.0,0.65,,5.0
13363,서산,2022-07-11 18:00,27.8,,2.1,290.0,71.0,1002.7,0.0,0.5,,3.0
13364,서산,2022-07-11 19:00,27.8,,1.3,320.0,70.0,1003.1,0.5,0.56,,3.0
13365,서산,2022-07-11 20:00,26.4,,1.2,320.0,78.0,1003.6,0.0,0.1,,4.0
13366,서산,2022-07-11 21:00,25.1,,1.5,50.0,83.0,1004.4,,,,4.0
13367,서산,2022-07-11 22:00,24.4,,1.9,50.0,86.0,1005.0,,,,2.0
13368,서산,2022-07-11 23:00,23.9,,1.0,70.0,88.0,1004.9,,,,3.0
13369,서산,2022-07-12 00:00,23.4,,1.2,90.0,89.0,1004.6,,,,2.0
13370,서산,2022-07-12 01:00,23.2,,0.8,70.0,89.0,1004.8,,,,5.0
13371,서산,2022-07-12 02:00,22.8,,0.9,20.0,90.0,1004.8,,,,4.0
13372,서산,2022-07-12 03:00,22.9,,0.6,20.0,87.0,1004.2,,,,5.0
13373,서산,2022-07-12 04:00,22.9,,1.6,50.0,90.0,1004.2,,,,5.0
13374,서산,2022-07-12 05:00,23.2,,2.8,70.0,90.0,1004.0,,,,7.0
13375,서산,2022-07-12 06:00,23.6,,3.0,70.0,92.0,1003.9,0.0,0.04,,7.0
13376,서산,2022-07-12 07:00,25.1,,2.4,70.0,87.0,1004.3,0.4,0.44,,7.0
13377,서산,2022-07-12 08:00,25.6,,1.5,50.0,85.0,1004.4,0.2,0.65,,10.0
13378,서산,2022-07-12 09:00,26.0,,1.7,50.0,84.0,1004.7,0.0,0.55,,9.0
13379,서산,2022-07-12 10:00,26.8,,1.4,50.0,80.0,1005.6,0.0,0.83,,10.0
13380,서산,2022-07-12 11:00,27.1,,2.3,50.0,81.0,1005.8,0.0,0.63,,10.0
13381,서산,2022-07-12 12:00,27.8,,1.2,50.0,77.0,1005.7,0.0,1.05,,10.0
13382,서산,2022-07-12 13:00,28.6,,1.7,90.0,71.0,1005.1,0.0,1.15,,10.0
13383,서산,2022-07-12 14:00,28.9,,1.6,110.0,75.0,1004.6,0.0,1.39,,10.0
13384,서산,2022-07-12 15:00,28.8,,1.6,200.0,74.0,1004.3,0.0,0.72,,10.0
13385,서산,2022-07-12 16:00,28.4,,2.4,180.0,77.0,1003.6,0.0,0.84,,10.0
13386,서산,2022-07-12 17:00,28.0,,1.3,250.0,81.0,1004.2,0.0,0.59,,10.0
13387,서산,2022-07-12 18:00,27.7,,1.4,160.0,82.0,1003.7,0.0,0.27,,10.0
13388,서산,2022-07-12 19:00,27.4,,0.3,0.0,81.0,1004.2,0.0,0.24,,10.0
13389,서산,2022-07-12 20:00,26.8,,0.0,0.0,84.0,1004.2,0.0,0.06,,10.0
13390,서산,2022-07-12 21:00,26.2,,0.0,0.0,88.0,1004.7,,,,8.0
13391,서산,2022-07-12 22:00,25.7,,0.1,0.0,92.0,1003.7,,,,6.0
13392,서산,2022-07-12 23:00,25.4,,2.4,110.0,89.0,1002.9,,,,9.0
13393,서산,2022-07-13 00:00,25.2,,0.7,180.0,89.0,1003.2,,,,10.0
13394,서산,2022-07-13 01:00,25.2,,0.1,0.0,91.0,1003.5,,,,10.0
13395,서산,2022-07-13 02:00,25.6,,1.2,90.0,89.0,1003.8,,,,10.0
13396,서산,2022-07-13 03:00,25.3,0.0,0.3,0.0,91.0,1003.4,,,,10.0
13397,서산,2022-07-13 04:00,25.6,0.0,2.2,160.0,89.0,1002.4,,,,10.0
13398,서산,2022-07-13 05:00,25.2,0.0,1.0,160.0,92.0,1002.6,,,,10.0
13399,서산,2022-07-13 06:00,25.0,,1.1,160.0,93.0,1002.4,0.0,0.01,,10.0
13400,서산,2022-07-13 07:00,25.0,0.0,1.4,160.0,93.0,1002.5,0.0,0.06,,10.0
13401,서산,2022-07-13 08:00,24.7,0.7,0.1,0.0,90.0,1002.4,0.0,0.08,,10.0
13402,서산,2022-07-13 09:00,24.5,0.7,2.3,160.0,89.0,1001.8,0.0,0.13,,10.0
13403,서산,2022-07-13 10:00,24.2,8.6,2.3,160.0,93.0,1001.7,0.0,0.11,,10.0
13404,서산,2022-07-13 11:00,24.7,1.0,2.6,160.0,91.0,1000.6,0.0,0.44,,10.0
13405,서산,2022-07-13 12:00,25.5,0.4,2.5,180.0,91.0,1000.5,0.0,0.42,,10.0
13406,서산,2022-07-13 13:00,25.3,5.7,3.4,160.0,93.0,999.0,0.0,0.12,,10.0
13407,서산,2022-07-13 14:00,25.1,9.9,2.4,160.0,93.0,998.9,0.0,0.07,,10.0
13408,서산,2022-07-13 15:00,25.4,7.8,4.2,160.0,89.0,996.7,0.0,0.16,,10.0
13409,서산,2022-07-13 16:00,25.5,2.2,4.3,180.0,86.0,996.1,0.0,0.08,,10.0
13410,서산,2022-07-13 17:00,25.3,6.7,6.3,180.0,92.0,995.8,0.0,0.06,,10.0
13411,서산,2022-07-13 18:00,25.1,14.7,5.7,180.0,93.0,996.1,0.0,0.07,,10.0
13412,서산,2022-07-13 19:00,25.6,,6.3,200.0,91.0,996.2,0.0,0.04,,8.0
13413,서산,2022-07-13 20:00,25.4,0.3,4.5,200.0,94.0,996.4,0.0,0.01,,3.0
13414,서산,2022-07-13 21:00,25.4,0.4,5.5,200.0,94.0,996.7,,,,5.0
13415,서산,2022-07-13 22:00,25.4,0.2,4.5,200.0,96.0,996.6,,,,6.0
13416,서산,2022-07-13 23:00,25.5,1.0,5.0,250.0,95.0,997.1,,,,6.0
13417,서산,2022-07-14 00:00,24.5,0.3,2.4,230.0,95.0,997.0,,,,6.0
13418,서산,2022-07-14 01:00,24.3,,3.3,250.0,94.0,997.1,,,,8.0
13419,서산,2022-07-14 02:00,23.9,,2.8,200.0,93.0,996.7,,,,7.0
13420,서산,2022-07-14 03:00,23.7,,3.0,230.0,91.0,996.6,,,,7.0
13421,서산,2022-07-14 04:00,23.3,,1.8,230.0,93.0,996.6,,,,7.0
13422,서산,2022-07-14 05:00,22.9,,1.8,200.0,96.0,996.7,,,,3.0
13423,서산,2022-07-14 06:00,23.0,0.4,1.9,250.0,94.0,997.0,0.0,0.0,,1.0
13424,서산,2022-07-14 07:00,23.0,,1.6,270.0,94.0,996.9,0.0,0.09,,1.0
13425,서산,2022-07-14 08:00,23.6,,0.6,200.0,92.0,997.4,0.0,0.49,,3.0
13426,서산,2022-07-14 09:00,23.9,,2.3,230.0,91.0,997.9,0.0,0.55,,4.0
13427,서산,2022-07-14 10:00,24.4,,2.4,230.0,89.0,998.0,0.0,0.81,,2.0
13428,서산,2022-07-14 11:00,25.5,,2.3,230.0,83.0,998.2,0.0,1.22,,9.0
13429,서산,2022-07-14 12:00,25.7,,2.4,290.0,81.0,998.3,0.0,1.3,,9.0
13430,서산,2022-07-14 13:00,26.0,,1.8,290.0,81.0,998.3,0.0,1.31,,9.0
13431,서산,2022-07-14 14:00,26.9,,2.6,270.0,75.0,998.5,0.0,1.35,,9.0
13432,서산,2022-07-14 15:00,27.3,,2.6,230.0,79.0,998.5,0.2,1.74,,6.0
13433,서산,2022-07-14 16:00,27.6,,3.1,200.0,77.0,998.2,0.3,1.64,,6.0
13434,서산,2022-07-14 17:00,27.0,,3.4,230.0,78.0,998.1,0.7,1.81,,3.0
13435,서산,2022-07-14 18:00,25.4,,3.5,230.0,84.0,998.1,0.0,0.54,,8.0
13436,서산,2022-07-14 19:00,24.9,,2.0,250.0,82.0,998.3,0.0,0.28,,9.0
13437,서산,2022-07-14 20:00,24.1,,2.9,270.0,84.0,998.6,0.0,0.09,,8.0
13438,서산,2022-07-14 21:00,23.8,,2.2,290.0,87.0,999.0,,,,5.0
13439,서산,2022-07-14 22:00,22.6,,1.3,290.0,88.0,999.3,,,,5.0
13440,서산,2022-07-14 23:00,21.8,,0.1,0.0,91.0,999.0,,,,3.0
13441,서산,2022-07-15 00:00,21.1,,0.6,230.0,94.0,999.0,,,,0.0
13442,서산,2022-07-15 01:00,21.1,,1.2,180.0,95.0,999.0,,,,4.0
13443,서산,2022-07-15 02:00,21.2,,1.1,180.0,95.0,999.1,,,,0.0
13444,서산,2022-07-15 03:00,21.5,,1.7,250.0,96.0,998.7,,,,7.0
13445,서산,2022-07-15 04:00,21.4,,1.4,200.0,94.0,998.3,,,,5.0
13446,서산,2022-07-15 05:00,21.6,,0.4,0.0,94.0,998.6,,,,7.0
13447,서산,2022-07-15 06:00,21.8,,1.0,90.0,93.0,999.0,0.0,0.0,,6.0
13448,서산,2022-07-15 07:00,22.1,,1.1,110.0,92.0,999.0,0.0,0.08,,0.0
13449,서산,2022-07-15 08:00,23.2,,0.4,0.0,88.0,998.9,0.0,0.51,,0.0
13450,서산,2022-07-15 09:00,24.6,,0.1,0.0,81.0,998.8,0.1,1.03,,0.0
13451,서산,2022-07-15 10:00,25.7,,2.2,20.0,74.0,998.5,0.4,1.66,,6.0
13452,서산,2022-07-15 11:00,27.0,,1.5,250.0,67.0,998.3,0.7,2.43,,5.0
13453,서산,2022-07-15 12:00,28.3,,1.5,160.0,66.0,997.9,0.7,2.89,,4.0
13454,서산,2022-07-15 13:00,28.0,,2.6,200.0,68.0,997.7,0.5,2.3,,7.0
13455,서산,2022-07-15 14:00,28.6,,2.8,180.0,70.0,997.1,0.8,2.98,,7.0
13456,서산,2022-07-15 15:00,28.8,,3.3,200.0,65.0,996.9,0.8,3.07,,3.0
13457,서산,2022-07-15 16:00,28.9,,3.0,230.0,67.0,996.6,1.0,2.76,,2.0
13458,서산,2022-07-15 17:00,29.1,,2.4,230.0,67.0,996.0,1.0,2.07,,0.0
13459,서산,2022-07-15 18:00,28.9,,2.8,270.0,61.0,995.9,1.0,1.4,,1.0
13460,서산,2022-07-15 19:00,28.0,,2.6,320.0,66.0,995.9,1.0,0.67,,0.0
13461,서산,2022-07-15 20:00,25.6,,0.9,200.0,73.0,996.1,0.6,0.12,,0.0
13462,서산,2022-07-15 21:00,23.9,,1.4,200.0,84.0,996.4,,,,0.0
13463,서산,2022-07-15 22:00,23.3,,1.7,160.0,90.0,996.8,,,,1.0
13464,서산,2022-07-15 23:00,23.3,,1.4,180.0,92.0,996.9,,,,2.0
13465,서산,2022-07-16 00:00,23.2,,1.8,140.0,92.0,996.5,,,,6.0
13466,서산,2022-07-16 01:00,23.3,,1.6,160.0,94.0,995.9,,,,7.0
13467,서산,2022-07-16 02:00,23.3,,1.0,180.0,94.0,995.6,,,,2.0
13468,서산,2022-07-16 03:00,23.4,,2.6,200.0,93.0,995.1,,,,0.0
13469,서산,2022-07-16 04:00,22.9,,1.4,180.0,94.0,995.1,,,,3.0
13470,서산,2022-07-16 05:00,22.9,,0.9,160.0,93.0,995.3,,,,2.0
13471,서산,2022-07-16 06:00,22.8,,1.2,160.0,94.0,995.3,0.0,0.03,,1.0
13472,서산,2022-07-16 07:00,23.8,,1.6,180.0,91.0,995.6,0.2,0.33,,1.0
13473,서산,2022-07-16 08:00,24.7,,2.3,230.0,86.0,996.0,0.2,0.63,,3.0
13474,서산,2022-07-16 09:00,25.7,,2.4,230.0,80.0,996.0,0.6,1.5,,6.0
13475,서산,2022-07-16 10:00,27.0,,2.4,230.0,73.0,995.7,0.9,2.32,,4.0
13476,서산,2022-07-16 11:00,27.4,,3.8,230.0,71.0,995.5,0.4,1.75,,8.0
13477,서산,2022-07-16 12:00,26.9,,3.1,250.0,72.0,995.7,0.3,1.44,,7.0
13478,서산,2022-07-16 13:00,28.6,,3.8,230.0,64.0,995.5,0.5,2.29,,7.0
13479,서산,2022-07-16 14:00,28.7,,4.5,230.0,58.0,995.6,0.9,3.18,,6.0
13480,서산,2022-07-16 15:00,28.5,,4.1,270.0,60.0,995.8,0.5,2.09,,2.0
13481,서산,2022-07-16 16:00,28.7,,4.3,270.0,59.0,995.8,1.0,2.82,,2.0
13482,서산,2022-07-16 17:00,27.6,,3.7,270.0,65.0,995.9,0.8,2.08,,3.0
13483,서산,2022-07-16 18:00,27.0,,4.6,290.0,64.0,996.4,0.8,1.27,,5.0
13484,서산,2022-07-16 19:00,25.6,,3.1,250.0,72.0,996.8,0.6,0.5,,4.0
13485,서산,2022-07-16 20:00,24.8,,0.5,290.0,80.0,996.9,0.0,0.06,,5.0
13486,서산,2022-07-16 21:00,24.1,,1.0,270.0,84.0,997.5,,,,8.0
13487,서산,2022-07-16 22:00,23.5,,0.7,290.0,86.0,998.0,,,,5.0
13488,서산,2022-07-16 23:00,22.9,,0.7,200.0,88.0,997.4,,,,6.0
13489,서산,2022-07-17 00:00,22.7,,1.3,180.0,90.0,997.7,,,,9.0
13490,서산,2022-07-17 01:00,22.4,,1.3,200.0,91.0,997.8,,,,2.0
13491,서산,2022-07-17 02:00,22.2,,1.5,160.0,93.0,997.4,,,,1.0
13492,서산,2022-07-17 03:00,21.8,,1.3,200.0,94.0,997.6,,,,6.0
13493,서산,2022-07-17 04:00,21.8,,1.3,180.0,94.0,997.7,,,,6.0
13494,서산,2022-07-17 05:00,21.7,,0.9,160.0,95.0,997.7,,,,7.0
13495,서산,2022-07-17 06:00,21.6,,0.4,0.0,94.0,998.0,0.0,0.03,,7.0
13496,서산,2022-07-17 07:00,22.9,,1.2,200.0,92.0,998.5,0.6,0.37,,4.0
13497,서산,2022-07-17 08:00,23.9,,2.2,200.0,86.0,998.6,0.6,0.83,,8.0
13498,서산,2022-07-17 09:00,24.7,,2.6,200.0,81.0,998.7,0.1,0.96,,9.0
13499,서산,2022-07-17 10:00,25.9,,3.0,230.0,75.0,998.5,0.7,1.86,,6.0
13500,서산,2022-07-17 11:00,27.0,,2.5,180.0,69.0,998.4,0.7,2.52,,7.0
13501,서산,2022-07-17 12:00,27.9,,3.2,200.0,68.0,998.5,0.9,3.15,,7.0
13502,서산,2022-07-17 13:00,28.4,,2.2,180.0,65.0,998.1,0.8,2.92,,8.0
13503,서산,2022-07-17 14:00,28.3,,3.2,200.0,66.0,997.9,0.5,2.31,,9.0
13504,서산,2022-07-17 15:00,28.0,,2.5,200.0,67.0,997.6,0.1,2.06,,9.0
13505,서산,2022-07-17 16:00,28.4,,2.2,200.0,65.0,997.7,0.6,2.22,,8.0
13506,서산,2022-07-17 17:00,27.9,,2.1,180.0,69.0,997.3,0.3,1.27,,8.0
13507,서산,2022-07-17 18:00,26.7,,3.0,200.0,77.0,997.1,0.1,0.75,,8.0
13508,서산,2022-07-17 19:00,26.2,,2.5,200.0,78.0,997.5,0.0,0.38,,9.0
13509,서산,2022-07-17 20:00,25.4,,1.4,180.0,77.0,997.9,0.0,0.07,,8.0
13510,서산,2022-07-17 21:00,24.5,,1.1,180.0,85.0,998.7,,,,6.0
13511,서산,2022-07-17 22:00,24.1,,1.0,160.0,90.0,999.7,,,,6.0
13512,서산,2022-07-17 23:00,24.0,,0.9,160.0,90.0,999.4,,,,6.0
13513,서산,2022-07-18 00:00,24.1,,1.3,90.0,89.0,998.5,,,,6.0
13514,서산,2022-07-18 01:00,23.6,,0.4,0.0,92.0,998.3,,,,8.0
13515,서산,2022-07-18 02:00,23.0,,1.3,50.0,92.0,998.0,,,,2.0
13516,서산,2022-07-18 03:00,22.9,,0.3,0.0,93.0,997.8,,,,7.0
13517,서산,2022-07-18 04:00,23.0,,0.4,0.0,91.0,998.1,,,,10.0
13518,서산,2022-07-18 05:00,23.0,,1.1,110.0,91.0,997.4,,,,10.0
13519,서산,2022-07-18 06:00,22.8,0.2,1.8,90.0,90.0,997.8,0.0,0.0,,10.0
13520,서산,2022-07-18 07:00,22.5,1.2,2.0,140.0,93.0,997.3,0.0,0.04,,10.0
13521,서산,2022-07-18 08:00,22.7,0.3,0.7,20.0,90.0,997.1,0.0,0.17,,10.0
13522,서산,2022-07-18 09:00,22.6,1.5,2.0,50.0,90.0,996.5,0.0,0.41,,9.0
13523,서산,2022-07-18 10:00,22.9,0.0,2.9,50.0,90.0,996.2,0.0,0.63,,10.0
13524,서산,2022-07-18 11:00,25.2,,3.2,50.0,84.0,995.8,0.1,1.61,,9.0
13525,서산,2022-07-18 12:00,24.4,,3.1,70.0,84.0,995.8,0.0,0.92,,9.0
13526,서산,2022-07-18 13:00,24.3,0.0,2.7,50.0,88.0,995.5,0.0,0.89,,7.0
13527,서산,2022-07-18 14:00,25.7,,3.7,70.0,81.0,994.9,0.1,2.17,,10.0
13528,서산,2022-07-18 15:00,25.7,,3.1,70.0,81.0,994.6,0.2,1.79,,9.0
13529,서산,2022-07-18 16:00,25.8,,3.9,70.0,78.0,994.5,0.0,0.98,,9.0
13530,서산,2022-07-18 17:00,26.1,,4.4,50.0,74.0,994.5,0.7,1.74,,7.0
13531,서산,2022-07-18 18:00,25.8,,4.2,70.0,75.0,994.6,0.8,1.21,,4.0
13532,서산,2022-07-18 19:00,24.8,,3.8,90.0,78.0,994.8,0.3,0.39,,8.0
13533,서산,2022-07-18 20:00,23.9,,1.3,70.0,83.0,995.5,0.0,0.04,,6.0
13534,서산,2022-07-18 21:00,23.2,,1.3,20.0,85.0,996.0,,,,5.0
13535,서산,2022-07-18 22:00,22.7,,1.1,70.0,88.0,996.6,,,,7.0
13536,서산,2022-07-18 23:00,22.3,,1.1,110.0,90.0,996.9,,,,6.0
13537,서산,2022-07-19 00:00,22.3,,1.0,50.0,91.0,997.1,,,,9.0
13538,서산,2022-07-19 01:00,22.1,,1.7,90.0,92.0,997.0,,,,5.0
13539,서산,2022-07-19 02:00,21.6,,0.0,0.0,93.0,997.1,,,,6.0
13540,서산,2022-07-19 03:00,21.6,,1.1,90.0,93.0,997.0,,,,8.0
13541,서산,2022-07-19 04:00,21.1,,0.8,160.0,94.0,997.2,,,,3.0
13542,서산,2022-07-19 05:00,21.0,,1.1,160.0,96.0,997.6,,,,5.0
13543,서산,2022-07-19 06:00,20.8,,0.5,110.0,95.0,998.2,0.0,0.01,,5.0
13544,서산,2022-07-19 07:00,21.8,,0.3,0.0,95.0,998.6,0.0,0.3,,7.0
13545,서산,2022-07-19 08:00,23.2,,1.2,200.0,91.0,999.0,0.0,0.54,,6.0
13546,서산,2022-07-19 09:00,25.5,,0.8,140.0,82.0,999.2,0.7,1.47,,2.0
13547,서산,2022-07-19 10:00,27.3,,1.2,180.0,73.0,999.2,0.9,2.31,,7.0
13548,서산,2022-07-19 11:00,28.7,,2.8,230.0,67.0,999.7,1.0,3.0,,3.0
13549,서산,2022-07-19 12:00,29.5,,2.7,200.0,67.0,999.4,0.8,3.15,,5.0
13550,서산,2022-07-19 13:00,29.6,,4.2,230.0,67.0,999.7,0.9,3.45,,7.0
13551,서산,2022-07-19 14:00,28.5,,4.5,230.0,70.0,999.8,0.7,3.02,,7.0
13552,서산,2022-07-19 15:00,28.0,,3.5,230.0,71.0,1000.1,0.3,1.85,,6.0
13553,서산,2022-07-19 16:00,28.1,,3.1,200.0,70.0,1000.1,0.3,1.59,,8.0
13554,서산,2022-07-19 17:00,27.2,,3.1,200.0,75.0,1000.4,0.0,0.91,,10.0
13555,서산,2022-07-19 18:00,26.7,,3.4,230.0,77.0,1001.3,0.0,0.7,,9.0
13556,서산,2022-07-19 19:00,25.8,,2.2,230.0,82.0,1001.7,0.0,0.29,,9.0
13557,서산,2022-07-19 20:00,25.0,,2.1,200.0,87.0,1002.3,0.0,0.05,,10.0
13558,서산,2022-07-19 21:00,24.7,,1.8,180.0,89.0,1002.8,,,,10.0
13559,서산,2022-07-19 22:00,24.4,,1.6,180.0,91.0,1003.2,,,,9.0
13560,서산,2022-07-19 23:00,24.4,,1.0,160.0,92.0,1003.3,,,,10.0
13561,서산,2022-07-20 00:00,24.4,,1.5,160.0,92.0,1003.4,,,,10.0
13562,서산,2022-07-20 01:00,24.0,,0.7,200.0,93.0,1003.6,,,,10.0
13563,서산,2022-07-20 02:00,23.9,,1.0,160.0,94.0,1003.5,,,,10.0
13564,서산,2022-07-20 03:00,23.6,,0.1,0.0,95.0,1003.6,,,,8.0
13565,서산,2022-07-20 04:00,23.6,,0.3,0.0,95.0,1003.7,,,,9.0
13566,서산,2022-07-20 05:00,23.5,,0.7,160.0,95.0,1004.0,,,,9.0
13567,서산,2022-07-20 06:00,23.1,,0.3,0.0,95.0,1004.4,0.0,0.01,,4.0
13568,서산,2022-07-20 07:00,24.0,,1.2,180.0,95.0,1004.7,0.0,0.26,,7.0
13569,서산,2022-07-20 08:00,24.6,,1.3,200.0,93.0,1004.9,0.0,0.41,,9.0
13570,서산,2022-07-20 09:00,26.1,,2.3,200.0,81.0,1004.9,0.3,1.13,,6.0
13571,서산,2022-07-20 10:00,28.0,,2.6,160.0,71.0,1004.7,0.8,2.32,,9.0
13572,서산,2022-07-20 11:00,28.7,,2.2,180.0,68.0,1004.8,0.9,2.74,,8.0
13573,서산,2022-07-20 12:00,29.3,,2.3,200.0,68.0,1004.2,0.7,2.47,,7.0
13574,서산,2022-07-20 13:00,29.8,,2.1,230.0,66.0,1003.9,0.9,2.73,,8.0
13575,서산,2022-07-20 14:00,29.8,,1.9,200.0,65.0,1003.6,0.8,2.55,,9.0
13576,서산,2022-07-20 15:00,29.9,,2.5,230.0,64.0,1003.4,0.5,2.23,,8.0
13577,서산,2022-07-20 16:00,30.1,,1.1,230.0,65.0,1002.9,0.2,0.99,,5.0
13578,서산,2022-07-20 17:00,29.4,,2.4,290.0,67.0,1003.0,0.1,0.97,,9.0
13579,서산,2022-07-20 18:00,28.5,,1.1,340.0,62.0,1002.8,0.0,0.64,,9.0
13580,서산,2022-07-20 19:00,27.2,,1.7,20.0,73.0,1002.8,0.0,0.18,,10.0
13581,서산,2022-07-20 20:00,26.3,,1.0,50.0,73.0,1002.3,0.0,0.02,,10.0
13582,서산,2022-07-20 21:00,25.7,,0.5,70.0,75.0,1002.9,,,,10.0
13583,서산,2022-07-20 22:00,24.9,0.0,2.1,90.0,84.0,1002.2,,,,10.0
13584,서산,2022-07-20 23:00,24.4,0.0,1.9,50.0,81.0,1001.2,,,,10.0
13585,서산,2022-07-21 00:00,23.6,0.7,0.4,0.0,90.0,1001.5,,,,10.0
13586,서산,2022-07-21 01:00,22.9,1.0,1.0,200.0,92.0,1000.7,,,,10.0
13587,서산,2022-07-21 02:00,22.0,10.2,0.6,160.0,95.0,999.8,,,,10.0
13588,서산,2022-07-21 03:00,22.3,6.4,1.3,50.0,96.0,998.5,,,,10.0
13589,서산,2022-07-21 04:00,21.7,7.4,2.5,70.0,95.0,997.6,,,,10.0
13590,서산,2022-07-21 05:00,21.8,4.1,1.9,50.0,95.0,996.7,,,,9.0
13591,서산,2022-07-21 06:00,22.0,3.6,2.4,50.0,96.0,996.3,0.0,0.0,,9.0
13592,서산,2022-07-21 07:00,21.3,6.6,2.9,50.0,95.0,996.3,0.0,0.02,,8.0
13593,서산,2022-07-21 08:00,21.2,0.6,3.7,90.0,93.0,996.7,0.0,0.09,,7.0
13594,서산,2022-07-21 09:00,21.3,0.8,4.1,70.0,93.0,997.0,0.0,0.29,,5.0
13595,서산,2022-07-21 10:00,21.5,0.2,2.8,290.0,94.0,997.4,0.0,0.37,,5.0
13596,서산,2022-07-21 11:00,22.0,,3.8,340.0,89.0,998.3,0.0,0.52,,9.0
13597,서산,2022-07-21 12:00,23.0,,3.4,320.0,85.0,998.9,0.0,0.72,,9.0
13598,서산,2022-07-21 13:00,23.9,,5.2,320.0,80.0,999.3,0.0,0.95,,9.0
13599,서산,2022-07-21 14:00,24.7,,3.8,320.0,75.0,999.6,0.1,1.9,,9.0
13600,서산,2022-07-21 15:00,25.1,,5.9,290.0,74.0,999.9,0.4,2.24,,9.0
13601,서산,2022-07-21 16:00,25.5,,4.4,320.0,77.0,1000.1,0.2,1.37,,9.0
13602,서산,2022-07-21 17:00,25.9,,5.2,290.0,75.0,1000.4,0.4,1.5,,6.0
13603,서산,2022-07-21 18:00,25.7,,2.9,290.0,76.0,1000.4,0.6,1.01,,5.0
13604,서산,2022-07-21 19:00,24.7,,3.4,290.0,76.0,1000.7,0.5,0.51,,5.0
13605,서산,2022-07-21 20:00,23.6,,4.1,290.0,80.0,1001.3,0.0,0.08,,6.0
13606,서산,2022-07-21 21:00,23.4,,2.8,270.0,81.0,1002.0,,,,6.0
13607,서산,2022-07-21 22:00,23.2,,2.8,270.0,83.0,1002.5,,,,5.0
13608,서산,2022-07-21 23:00,23.3,,3.3,270.0,82.0,1002.7,,,,6.0
13609,서산,2022-07-22 00:00,22.5,,1.3,270.0,85.0,1002.9,,,,6.0
13610,서산,2022-07-22 01:00,21.9,,1.3,230.0,88.0,1003.1,,,,2.0
13611,서산,2022-07-22 02:00,22.5,,3.0,270.0,83.0,1003.2,,,,7.0
13612,서산,2022-07-22 03:00,22.8,,3.2,290.0,88.0,1003.4,,,,8.0
13613,서산,2022-07-22 04:00,22.9,,1.8,270.0,89.0,1003.1,,,,9.0
13614,서산,2022-07-22 05:00,22.7,,1.3,250.0,89.0,1003.2,,,,6.0
13615,서산,2022-07-22 06:00,22.7,,2.7,290.0,87.0,1003.7,0.0,0.01,,8.0
13616,서산,2022-07-22 07:00,23.3,,1.5,290.0,85.0,1003.8,0.3,0.29,,3.0
13617,서산,2022-07-22 08:00,23.9,,2.2,250.0,82.0,1004.1,0.4,0.69,,0.0
13618,서산,2022-07-22 09:00,24.8,,1.8,270.0,79.0,1003.9,0.1,0.79,,2.0
13619,서산,2022-07-22 10:00,26.5,,1.6,270.0,70.0,1003.6,0.9,2.27,,5.0
13620,서산,2022-07-22 11:00,26.9,,1.8,320.0,64.0,1003.6,0.7,2.42,,7.0
13621,서산,2022-07-22 12:00,25.8,,4.0,200.0,74.0,1003.3,0.4,1.7,,7.0
13622,서산,2022-07-22 13:00,26.3,,2.9,250.0,73.0,1003.0,0.3,1.8,,7.0
13623,서산,2022-07-22 14:00,27.6,,1.8,180.0,66.0,1002.8,0.3,1.69,,5.0
13624,서산,2022-07-22 15:00,26.9,,3.9,230.0,72.0,1002.7,0.1,1.2,,5.0
13625,서산,2022-07-22 16:00,28.1,,3.6,250.0,65.0,1002.9,0.8,2.53,,6.0
13626,서산,2022-07-22 17:00,26.6,,3.2,250.0,70.0,1002.8,0.5,1.73,,5.0
13627,서산,2022-07-22 18:00,27.2,,2.4,250.0,69.0,1002.8,0.8,1.16,,5.0
13628,서산,2022-07-22 19:00,26.8,,1.8,270.0,68.0,1003.1,0.9,0.68,,2.0
13629,서산,2022-07-22 20:00,25.0,,1.8,320.0,78.0,1003.2,0.3,0.12,,2.0
13630,서산,2022-07-22 21:00,23.9,,0.9,110.0,85.0,1003.5,,,,1.0
13631,서산,2022-07-22 22:00,23.0,,0.1,0.0,89.0,1004.4,,,,1.0
